context,p,decision
18,1,"[0.26196571587046363, -0.25243790777440833]"
18,2,"[0.3546173750133333, -0.19448769567457308]"
18,3,"[np.float64(0.4119191853740819), np.float64(-0.12631751265990043)]"
19,0,"[np.float64(-0.30380168796936446), np.float64(0.10188221239120428)]"
19,1,"[-0.13046888614703428, -0.0117453563528148]"
19,2,"[-0.2051935416961473, 0.047086293911875576]"
19,3,"[np.float64(-0.3001439232791527), np.float64(0.11498382796645248)]"
20,0,"[np.float64(-0.05681738852269258), np.float64(-0.1300233626608637)]"
20,1,"[-0.04414056006313731, -0.020889387416749686]"
20,2,"[-0.0440201891013023, -0.020230367427510068]"
20,3,"[np.float64(-0.059212252922687766), np.float64(-0.10923859560875165)]"
21,0,"[np.float64(-0.015986110896800826), np.float64(0.05338087256946731)]"
21,1,"[-0.23152396070117626, -0.05533159884816634]"
21,2,"[-0.14519913492655784, 0.022839647841743846]"
21,3,"[-0.1535692677599214, 0.01639992194051222]"
22,0,"[np.float64(-0.11828332155295737), np.float64(0.27136053828711637)]"
22,1,"[0.12783393227195447, 0.30740766977318423]"
22,2,"[-0.018331844215201454, 0.273589426846968]"
22,3,"[np.float64(-0.03315098377384923), np.float64(0.27088623873421924)]"
23,0,"[np.float64(-0.21610259912744514), np.float64(-0.1310314070058584)]"
23,1,"[-0.1309883258906438, -0.10389692564711761]"
23,2,"[-0.15205171133200032, -0.11705699649155799]"
23,3,"[np.float64(-0.19451623613261793), np.float64(-0.12964844646028317)]"
24,0,"[np.float64(0.1336586503297597), np.float64(-0.19852819447667966)]"
24,1,"[-0.03587218519968097, -0.2267877494077861]"
24,2,"[0.01022594967807905, -0.20896674180047184]"
24,3,"[np.float64(0.08472022645471337), np.float64(-0.19318070111829078)]"
25,0,"[np.float64(0.29874641173923433), np.float64(-0.0136883531463243)]"
25,1,"[0.28890678989834284, -0.06270621416458096]"
25,2,"[0.2962853050988823, -0.02107752343474248]"
25,3,"[np.float64(0.29874641173923433), np.float64(-0.0136883531463243)]"
26,0,"[np.float64(-0.07197469301818367), np.float64(0.19439260597925537)]"
26,1,"[-0.027126086289357206, 0.03765269783546425]"
26,2,"[-0.048654636900172764, 0.06596363772375519]"
26,3,"[np.float64(-0.0919933945293333), np.float64(0.18927539291331563)]"
27,0,"[np.float64(-0.05722617410683987), np.float64(0.030254270130432)]"
27,1,"[-0.02098294578539578, 0.11893155177849293]"
27,2,"[-0.05019062450479709, 0.030528858253156987]"
27,3,"[-0.03294154097144923, 0.06911994166067133]"
28,0,"[np.float64(-0.2299279262130675), np.float64(-0.03755309354473371)]"
28,1,"[-0.033249495426231984, 0.12164902457126303]"
28,2,"[-0.12420318408428016, 0.045568049318752094]"
28,3,"[np.float64(-0.19896654888094212), np.float64(-0.03723469484266964)]"
29,0,"[np.float64(-0.015432060756519622), np.float64(0.0502912809823261)]"
29,1,"[-0.017723950819293732, -0.16342406530446485]"
29,2,"[-0.01816733187801048, -0.08737910819428453]"
29,3,"[np.float64(-0.014109154721868467), np.float64(0.03755676556622542)]"
30,0,"[np.float64(0.056129713661854846), np.float64(-0.11562820321115697)]"
30,1,"[0.08840866866060189, -0.11103478744592368]"
30,2,"[0.07944800401680918, -0.11648149023926643]"
30,3,"[np.float64(0.06345247974694748), np.float64(-0.11420265733158921)]"
31,0,"[np.float64(-0.09262287168622452), np.float64(0.453459559000717)]"
31,1,"[-0.10536614250890261, 0.3775980788676697]"
31,2,"[-0.10602697139395593, 0.4060179180347953]"
31,3,"[np.float64(-0.10009883678304846), np.float64(0.44417209221398657)]"
32,0,"[np.float64(0.2231715337559083), np.float64(-0.22879490549963588)]"
32,1,"[-0.0866086685414516, 0.12175491789572668]"
32,2,"[0.10055939402689576, -0.08035908548572285]"
32,3,"[np.float64(0.20703927551228962), np.float64(-0.20035595139757123)]"
33,0,"[np.float64(0.057366705094046594), np.float64(-0.05811423642723042)]"
33,1,"[0.15396313423732608, -0.11814306917690534]"
33,2,"[0.1017673762015143, -0.0664271960084076]"
33,3,"[np.float64(0.07415195641458), np.float64(-0.05905577700819575)]"
34,0,"[np.float64(-0.10307085513211818), np.float64(0.31244920447937896)]"
34,1,"[-0.14165716919427365, 0.12720569633047968]"
34,2,"[-0.10388148201330764, 0.24316218482938712]"
34,3,"[-0.10243102682849628, 0.25324048545717226]"
35,0,"[np.float64(-0.1440823345981963), np.float64(0.08190332994451849)]"
35,1,"[-0.07974639488677526, 0.08954188844558447]"
35,2,"[-0.09493829650093415, 0.09173781823022407]"
35,3,"[np.float64(-0.1389847305575552), np.float64(0.07738821319035341)]"
36,0,"[np.float64(0.18112470429301716), np.float64(0.1606197005991689)]"
36,1,"[0.2661855906395428, 0.15743410412614628]"
36,2,"[0.2308630414176914, 0.15717265710204978]"
36,3,"[np.float64(0.1297261232915618), np.float64(0.16307836137978365)]"
37,0,"[np.float64(0.16377467139440263), np.float64(-0.12528529913343336)]"
37,1,"[0.2609363458674431, -0.1995771653566134]"
37,2,"[0.18799852524035293, -0.17283805107993874]"
37,3,"[np.float64(0.1492952787046834), np.float64(-0.13088379380802667)]"
38,0,"[np.float64(-0.06096157599027502), np.float64(-0.21653147989621419)]"
38,1,"[-0.09866462764988881, -0.13413584512070648]"
38,2,"[-0.062217378098226486, -0.20910994535371044]"
38,3,"[np.float64(-0.04932225307345705), np.float64(-0.260735542466519)]"
39,0,"[np.float64(0.14781699322192213), np.float64(-0.04070015668982745)]"
39,1,"[0.19293314262858713, -0.10558125658638028]"
39,2,"[0.15101702601447825, -0.04512797657618401]"
39,3,"[0.16292762842608544, -0.06131230251056784]"
40,0,"[np.float64(-0.13152475698603044), np.float64(0.3374215687697597)]"
40,1,"[-0.0871612729343407, 0.34748743020252026]"
40,2,"[-0.08912375070085299, 0.3434346986793283]"
40,3,"[np.float64(-0.12930167671116566), np.float64(0.33475021020948664)]"
41,0,"[np.float64(0.08296033598321643), np.float64(0.2040462303468561)]"
41,1,"[0.34972404439770444, 0.35512920202141796]"
41,2,"[0.2437387286254673, 0.2833666434300494]"
41,3,"[np.float64(0.12475244768038779), np.float64(0.21161420013458657)]"
42,0,"[np.float64(-0.07959712674761049), np.float64(-0.032137184974281224)]"
42,1,"[-0.13269201382885598, 0.014294128871974954]"
42,2,"[-0.10163225149689432, -0.01686272542369717]"
42,3,"[-0.12640736030288846, 0.009010347419022263]"
43,0,"[np.float64(-0.11848941568519343), np.float64(0.14782091567235836)]"
43,1,"[-0.12095344746736579, 0.09638508218503006]"
43,2,"[-0.11654610345705338, 0.12717414225082369]"
43,3,"[np.float64(-0.12065517533186718), np.float64(0.15653622597725542)]"
44,0,"[np.float64(0.17238424078620795), np.float64(-0.1762743995251168)]"
44,1,"[0.17208678847623507, -0.09345287649190676]"
44,2,"[0.17466366945088638, -0.1181469337988589]"
44,3,"[np.float64(0.1710033147407605), np.float64(-0.15954014066466377)]"
45,0,"[np.float64(0.2196633172327502), np.float64(-0.32792307546649696)]"
45,1,"[0.04698433537399113, -0.3899952261261048]"
45,2,"[0.12045069441108273, -0.365019661481724]"
45,3,"[np.float64(0.1850127896121936), np.float64(-0.33517041029161726)]"
46,0,"[np.float64(0.15041684414106835), np.float64(-0.20274336390965053)]"
46,1,"[0.15961675773331913, -0.21138657561151614]"
46,2,"[0.15300407783306041, -0.20646541285538964]"
46,3,"[np.float64(0.15041684414106835), np.float64(-0.20274336390965053)]"
47,0,"[np.float64(-0.20957751112336503), np.float64(-0.015846447785748785)]"
47,1,"[-0.22009460668816916, -0.13034498811151396]"
47,2,"[-0.2199919612063294, -0.12445787172669882]"
47,3,"[np.float64(-0.20340335349314287), np.float64(-0.01444488783982506)]"
48,0,"[np.float64(-0.06972624664532688), np.float64(0.046778581389782116)]"
48,1,"[-0.1410053617771496, 0.12375119449968276]"
48,2,"[-0.08134609930790299, 0.08404871146045904]"
48,3,"[np.float64(-0.061660652601821714), np.float64(0.05194318311483871)]"
49,0,"[np.float64(0.04032110558249763), np.float64(-0.35398536528582114)]"
49,1,"[-0.023788286763338183, -0.30459239208751293]"
49,2,"[-0.005355884653899582, -0.33532591626365005]"
49,3,"[np.float64(0.029427370800273384), np.float64(-0.35736505570393234)]"
50,0,"[np.float64(-0.1458889595957284), np.float64(-0.29726810870246906)]"
50,1,"[-0.07312196135227716, -0.4216256430018055]"
50,2,"[-0.1337169133852499, -0.3586025640233684]"
50,3,"[np.float64(-0.1575230749814246), np.float64(-0.3168342041344419)]"
51,0,"[np.float64(0.11407037405518125), np.float64(-0.0427063216634201)]"
51,1,"[0.08960292962769936, -0.09460372087160078]"
51,2,"[0.09033808632939538, -0.09388403218848614]"
51,3,"[np.float64(0.122206298634516), np.float64(-0.023599503019996804)]"
52,0,"[np.float64(-0.01847952721179472), np.float64(-0.3519347535008583)]"
52,1,"[0.010081629668975557, -0.39457630447548386]"
52,2,"[-0.01847952721179472, -0.3519347535008583]"
52,3,"[np.float64(-0.030917196020904134), np.float64(-0.33959182848917685)]"
53,0,"[np.float64(0.014497564691062649), np.float64(-0.11265725111182945)]"
53,1,"[0.023509103744921767, -0.08034250262788817]"
53,2,"[0.029185248496062556, -0.08924935039980977]"
53,3,"[np.float64(0.008754688106489668), np.float64(-0.11880859719941547)]"
54,0,"[np.float64(0.16748061000820733), np.float64(0.2734775318451388)]"
54,1,"[0.30037244841536626, 0.3003298564486701]"
54,2,"[0.23054367054236763, 0.27647546629354036]"
54,3,"[np.float64(0.16477331869140704), np.float64(0.266706081623152)]"
55,0,"[np.float64(0.2771630201633121), np.float64(-0.3173030130472895)]"
55,1,"[0.2762803014939798, -0.3779337163016376]"
55,2,"[0.28031249574998585, -0.34193873457474544]"
55,3,"[np.float64(0.27882890001466387), np.float64(-0.31884551492522617)]"
56,0,"[np.float64(0.005787449921015965), np.float64(-0.4108768189838836)]"
56,1,"[-0.035770859790880176, -0.4195606995512501]"
56,2,"[0.005787449921015965, -0.4108768189838836]"
56,3,"[np.float64(0.01408134560475965), np.float64(-0.4107259621061202)]"
57,0,"[np.float64(0.1747893731796052), np.float64(-0.09223167023708718)]"
57,1,"[0.1070879022939534, -0.006477285697369516]"
57,2,"[0.17055561813548825, -0.04663071334509936]"
57,3,"[np.float64(0.18464482739880922), np.float64(-0.08054065486287323)]"
58,0,"[np.float64(-0.20376831631466716), np.float64(-0.0088121945267014)]"
58,1,"[-0.05993882913489497, -0.06282439346842353]"
58,2,"[-0.06502931639062537, -0.06452623695772107]"
58,3,"[np.float64(-0.20376831631466716), np.float64(-0.0088121945267014)]"
59,0,"[np.float64(-0.1143019293782623), np.float64(0.13580653221453548)]"
59,1,"[-0.0257418526471683, -0.12047513546638863]"
59,2,"[-0.05743685929979517, -0.0023029893049989515]"
59,3,"[np.float64(-0.08986823529992057), np.float64(0.07815554775415409)]"
60,0,"[np.float64(-0.054564635763384065), np.float64(-0.14925561621860384)]"
60,1,"[-0.07102645319750964, 0.01533067090575663]"
60,2,"[-0.06743715260740872, -0.032408328142019535]"
60,3,"[np.float64(-0.06662866087818133), np.float64(-0.12957473405975356)]"
61,0,"[np.float64(0.07731932496185286), np.float64(0.07848686262340689)]"
61,1,"[0.04599896726879321, -0.1410364213154719]"
61,2,"[0.05038043542271016, -0.083391565476358]"
61,3,"[np.float64(0.08061458056881411), np.float64(0.06775240675842413)]"
62,0,"[np.float64(-0.06905967876314613), np.float64(-0.08047245188261319)]"
62,1,"[0.09451685685973557, -0.045327743110836566]"
62,2,"[0.032354447353825366, -0.04739453610736169]"
62,3,"[np.float64(-0.0024513268437646105), np.float64(-0.05348174288962361)]"
63,0,"[np.float64(-0.1574230206738116), np.float64(-0.09507701092671528)]"
63,1,"[0.19817979685288195, -0.10107138437066311]"
63,2,"[0.1264705062756769, -0.09820611183519808]"
63,3,"[np.float64(-0.10777149977368083), np.float64(-0.08117930748651789)]"
64,0,"[np.float64(0.10298708884345564), np.float64(-0.048392029396634784)]"
64,1,"[0.0441038000385671, -0.06436416888613745]"
64,2,"[0.10075322885308186, -0.04705289605769432]"
64,3,"[np.float64(0.10298708884345564), np.float64(-0.048392029396634784)]"
65,0,"[np.float64(0.05754527043090449), np.float64(-0.10093018262111061)]"
65,1,"[0.06854432789183677, -0.11658366104242918]"
65,2,"[0.05836110464960882, -0.12397364157555749]"
65,3,"[np.float64(0.0584290132824247), np.float64(-0.09145355163719177)]"
66,0,"[np.float64(-0.06199515927158193), np.float64(-0.041609210615949715)]"
66,1,"[-0.13921013067311488, 0.0008800935075720384]"
66,2,"[-0.0960123009222554, -0.05826580431857155]"
66,3,"[np.float64(-0.07221363728522034), np.float64(-0.059407954845275605)]"
67,0,"[np.float64(0.026880433909626453), np.float64(0.019875992032052342)]"
67,1,"[-0.08355684929613919, 0.09150741654646541]"
67,2,"[-0.009668141397664365, 0.03177265009104803]"
67,3,"[np.float64(0.026880433909626453), np.float64(0.019875992032052342)]"
68,0,"[np.float64(0.1450345979580107), np.float64(0.07952591747350728)]"
68,1,"[-0.06451530588092892, 0.1074434081266008]"
68,2,"[0.016591253405023307, 0.1102106745610933]"
68,3,"[np.float64(0.10074250753693262), np.float64(0.09750670270867233)]"
69,0,"[np.float64(-0.05342020118630003), np.float64(0.20800994802762737)]"
69,1,"[-0.11762997533951915, 0.2114285945943205]"
69,2,"[-0.06130840346825912, 0.20859326419178892]"
69,3,"[np.float64(-0.04675459641739024), np.float64(0.20536719663265485)]"
70,0,"[np.float64(0.12587182710275535), np.float64(-0.13904697982489841)]"
70,1,"[-0.01588044276909306, -0.15025254646998484]"
70,2,"[0.09484190694055825, -0.13907847114123012]"
70,3,"[np.float64(0.16709002971749862), np.float64(-0.13832977049728007)]"
71,0,"[np.float64(0.09815450723666172), np.float64(-0.09560146284767317)]"
71,1,"[0.01588666114166556, -0.1279315149369423]"
71,2,"[0.026950647322401166, -0.10976224989825435]"
71,3,"[np.float64(0.07568061031819562), np.float64(-0.08962771109422767)]"
72,0,"[np.float64(-0.051378123546990694), np.float64(0.1459977264653773)]"
72,1,"[-0.16317165482409685, 0.21976012763583547]"
72,2,"[-0.11422284215799863, 0.16104669942674008]"
72,3,"[np.float64(-0.06702420719106016), np.float64(0.13507254022283505)]"
73,0,"[np.float64(0.1507049472114231), np.float64(0.27497968555243885)]"
73,1,"[0.11917065746632435, 0.24198386378999814]"
73,2,"[0.13963298688710837, 0.27265993292859786]"
73,3,"[np.float64(0.1496401536069855), np.float64(0.28787893942994736)]"
74,0,"[np.float64(0.03745011368068271), np.float64(-0.2346755661413647)]"
74,1,"[0.0017472364272557994, -0.06610741994559588]"
74,2,"[0.01539808725060629, -0.09522971216948277]"
74,3,"[np.float64(0.05151878391017578), np.float64(-0.2215597253801801)]"
0,0,"[np.float64(-0.049084769936613634), np.float64(-0.10566042083181379)]"
0,1,"[-0.0077312141524043185, -0.09030444947762066]"
0,2,"[-0.04855137603092263, -0.10488525115660238]"
0,3,"[np.float64(-0.0604057815425898), np.float64(-0.1169702073447557)]"
1,0,"[np.float64(0.24661142006065584), np.float64(0.36425226655575865)]"
1,1,"[0.28907090144230296, 0.5382701867274893]"
1,2,"[0.27521350697621105, 0.49153564092294877]"
1,3,"[np.float64(0.23229845091911178), np.float64(0.38967445628766195)]"
2,0,"[np.float64(0.0552948277465191), np.float64(0.08532450472119667)]"
2,1,"[0.09195782680869503, 0.06095643710206733]"
2,2,"[0.07241195838638288, 0.07490818693417528]"
2,3,"[np.float64(0.045345086902684906), np.float64(0.10557982850596866)]"
3,0,"[np.float64(-0.0026120162801275687), np.float64(0.22790278735646807)]"
3,1,"[0.050246872654074376, 0.3081816956073912]"
3,2,"[0.033525512940723604, 0.2986245564459062]"
3,3,"[np.float64(-0.014662172081804092), np.float64(0.2317513029032206)]"
4,0,"[np.float64(-0.2495006494299166), np.float64(-0.1660584480880763)]"
4,1,"[0.03838465400435079, -0.15801167323268206]"
4,2,"[np.float64(-0.2818008179372896), np.float64(-0.17253772406802645)]"
4,3,"[np.float64(-0.2818008179372896), np.float64(-0.17253772406802645)]"
5,0,"[np.float64(0.04488518493848344), np.float64(-0.31567426087034217)]"
5,1,"[0.05332941655902662, -0.3240756462683074]"
5,2,"[0.05048948124385509, -0.31898940943278803]"
5,3,"[np.float64(0.03875610093582432), np.float64(-0.31195112074338094)]"
6,0,"[np.float64(0.40802551779117385), np.float64(-0.1600571153777546)]"
6,1,"[0.2913640650561795, -0.09318731842698673]"
6,2,"[0.32775289587011247, -0.1351842590910431]"
6,3,"[np.float64(0.40802551779117385), np.float64(-0.1600571153777546)]"
7,0,"[np.float64(-0.12684587315000384), np.float64(-0.060734752503714254)]"
7,1,"[-0.044402377183929254, -0.14410238750587062]"
7,2,"[-0.11692850630690918, -0.08871940282914312]"
7,3,"[np.float64(-0.13025944901727654), np.float64(-0.06624684035230663)]"
8,0,"[np.float64(0.25531702788854604), np.float64(-0.17979035697775478)]"
8,1,"[-0.06918307447600583, -0.20231475682385985]"
8,2,"[0.025514526211685762, -0.20868251687521358]"
8,3,"[np.float64(0.26082007501471155), np.float64(-0.17915276195827065)]"
9,0,"[np.float64(-0.07863047118270836), np.float64(-0.23434162269503467)]"
9,1,"[0.1244832727974566, -0.18293334170863024]"
9,2,"[np.float64(-0.020731207086105874), np.float64(-0.24233011940538585)]"
9,3,"[np.float64(-0.0355819800261717), np.float64(-0.24651203819718365)]"
10,0,"[np.float64(-0.05874570400711193), np.float64(0.40177924358417844)]"
10,1,"[-0.03269332407556132, 0.4631282488338978]"
10,2,"[-0.0430921411306992, 0.40873552148953374]"
10,3,"[np.float64(-0.048594026338361435), np.float64(0.39495807143137307)]"
11,0,"[np.float64(0.25174020445558964), np.float64(-0.31348691550173735)]"
11,1,"[0.17673065708909658, -0.16607294907769699]"
11,2,"[0.25463481863488224, -0.2500103031885439]"
11,3,"[np.float64(0.27171652748215674), np.float64(-0.28956315618311956)]"
12,0,"[np.float64(0.12330782676233187), np.float64(0.05341241599628544)]"
12,1,"[0.27564502755643683, -0.10078345446920763]"
12,2,"[0.24414362356310632, -0.05749830875308311]"
12,3,"[np.float64(0.15215556315925727), np.float64(0.03172982167807362)]"
13,0,"[np.float64(0.05758444050024124), np.float64(0.18744845589017048)]"
13,1,"[0.18394537823927726, 0.3090440916371793]"
13,2,"[0.14568558821367414, 0.2709810196901512]"
13,3,"[np.float64(0.09249934436529575), np.float64(0.22175483171742977)]"
14,0,"[np.float64(0.11866066295097696), np.float64(0.10433126727304816)]"
14,1,"[0.13734519106527907, -0.10578397116185694]"
14,2,"[0.126304853293514, -0.00554574572959398]"
14,3,"[np.float64(0.1254257756789116), np.float64(0.00583621594841901)]"
15,0,"[np.float64(-0.12968589433009153), np.float64(-0.08381058857611423)]"
15,1,"[-0.1841791801900361, -0.04447256928918201]"
15,2,"[-0.134120436344049, -0.08112715764836967]"
15,3,"[np.float64(-0.12406231963068774), np.float64(-0.08669403778140351)]"
16,0,"[np.float64(-0.08853667389194293), np.float64(0.021414188892854694)]"
16,1,"[-0.0995278711661164, -0.09942988514379351]"
16,2,"[-0.11464715006922302, -0.06739656296349038]"
16,3,"[np.float64(-0.09747271633957452), np.float64(0.0491337649055595)]"
17,0,"[np.float64(0.16762840349691444), np.float64(-0.11225378451272083)]"
17,1,"[0.1452430000578941, -0.10885794637165962]"
17,2,"[0.1605420925466874, -0.11064326694467146]"
17,3,"[np.float64(0.17106181930648157), np.float64(-0.11324203720796061)]"
18,0,"[np.float64(0.057160367013282476), np.float64(-0.25839263808679064)]"
18,1,"[-0.11239323352432154, -0.20040554911522468]"
18,2,"[-0.03837804739443827, -0.20073082215037136]"
18,3,"[np.float64(0.053051030218265016), np.float64(-0.22914604208619282)]"
19,0,"[np.float64(0.0834565230371095), np.float64(0.11494166226367654)]"
19,1,"[0.08834699343580463, 0.07278261425036883]"
19,2,"[0.08345652303710951, 0.1045415295915699]"
19,3,"[np.float64(0.08083903556109814), np.float64(0.12181522052012751)]"
20,0,"[np.float64(0.1716004406377329), np.float64(-0.041130621869254744)]"
20,1,"[-0.0746719229582077, 0.004804522120507665]"
20,2,"[0.061297852818662256, -0.01793431481668914]"
20,3,"[np.float64(0.10361240572796039), np.float64(-0.027972050524847858)]"
21,0,"[np.float64(0.20059717447637793), np.float64(0.04498170658119913)]"
21,1,"[0.16377870050063448, 0.27253463357021296]"
21,2,"[0.21623184590991482, 0.14796306914542556]"
21,3,"[np.float64(0.23728936273241744), np.float64(0.026007981931838273)]"
22,0,"[np.float64(-0.03491302846392284), np.float64(0.04826249891588401)]"
22,1,"[0.13240922245614334, 0.20284757437350884]"
22,2,"[0.09878743778851498, 0.16220255724885746]"
22,3,"[np.float64(0.03650146028332295), np.float64(0.08651404169918046)]"
23,0,"[np.float64(-0.1852465593709455), np.float64(-0.0671523091595013)]"
23,1,"[-0.020998141834381787, -0.12300562828963386]"
23,2,"[-0.09674370486170913, -0.09904905384879839]"
23,3,"[np.float64(-0.18869511201039835), np.float64(-0.06622937565491593)]"
24,0,"[np.float64(-0.18629560876830376), np.float64(0.16684298744007733)]"
24,1,"[-0.07107107743553961, 0.09553235652865728]"
24,2,"[-0.1259963292957041, 0.16435594198682063]"
24,3,"[np.float64(-0.18629560876830376), np.float64(0.16684298744007733)]"
25,0,"[np.float64(0.18279066808428163), np.float64(0.004586806652458378)]"
25,1,"[0.19928951280673318, -0.10100498969755904]"
25,2,"[0.19189103392552057, -0.07959441612536426]"
25,3,"[np.float64(0.17637792145656353), np.float64(0.06055839971678957)]"
26,0,"[np.float64(-0.2313960784737935), np.float64(-0.08899150957946546)]"
26,1,"[-0.2771047133076135, -0.08996484987493919]"
26,2,"[-0.25331656887489223, -0.08969736308308482]"
26,3,"[np.float64(-0.2296702816296003), np.float64(-0.08511018508457721)]"
27,0,"[np.float64(-0.12646936296696654), np.float64(-0.11097971965405176)]"
27,1,"[0.15055901740415473, -0.17549540662338725]"
27,2,"[0.032970463589778745, -0.12829774721625914]"
27,3,"[np.float64(-0.15897092117104522), np.float64(-0.08647494851513349)]"
28,0,"[np.float64(0.20188254195893487), np.float64(-0.2073709794974326)]"
28,1,"[0.22431855440166998, -0.22835935472347496]"
28,2,"[0.21737207527657773, -0.20764433021325646]"
28,3,"[np.float64(0.21278266723438014), np.float64(-0.20487302829854792)]"
29,0,"[np.float64(-0.42425573167469893), np.float64(-0.4618375807958249)]"
29,1,"[-0.2643112438043598, -0.5448203402781339]"
29,2,"[-0.33962120652139394, -0.5043124281388975]"
29,3,"[np.float64(-0.4044617586651524), np.float64(-0.47478499932881624)]"
30,0,"[np.float64(0.01992590094366474), np.float64(0.048206129317844695)]"
30,1,"[0.23473301667009988, 0.1438485861161937]"
30,2,"[0.13885506771022404, 0.07593257968116031]"
30,3,"[np.float64(0.09723927391750481), np.float64(0.058383683727042085)]"
31,0,"[np.float64(0.3509694023841762), np.float64(0.21724424477368365)]"
31,1,"[0.0818314063616944, 0.2213619416762901]"
31,2,"[0.2425614050256662, 0.22245808556044866]"
31,3,"[np.float64(0.3085071126223911), np.float64(0.2195745025832691)]"
32,0,"[np.float64(-0.28803728854527233), np.float64(-0.06469137166227176)]"
32,1,"[-0.21260632554275533, -0.011728079486501397]"
32,2,"[-0.22854606250381437, -0.04254555488656876]"
32,3,"[np.float64(-0.2978198122170081), np.float64(-0.08973374203592478)]"
33,0,"[np.float64(0.002774834349111091), np.float64(-0.01699350071185962)]"
33,1,"[0.035704847297621384, 0.1629663010171219]"
33,2,"[0.008655315820289444, 0.09905618029729117]"
33,3,"[np.float64(-0.0018254292651883053), np.float64(0.017486514267379627)]"
34,0,"[np.float64(0.19058617250503168), np.float64(-0.19345175135774859)]"
34,1,"[0.2251887369187293, -0.2003287623480255]"
34,2,"[0.19062697480293478, -0.18335600705356261]"
34,3,"[np.float64(0.16577487311481431), np.float64(-0.17315886410474757)]"
35,0,"[np.float64(0.10510734296932464), np.float64(-0.18761942797501047)]"
35,1,"[0.09124342462134406, -0.128097912863966]"
35,2,"[0.11867540208403646, -0.18472262507701565]"
35,3,"[np.float64(0.11966933111634585), np.float64(-0.1976545185818182)]"
36,0,"[np.float64(0.1791731223034047), np.float64(0.0644174334161924)]"
36,1,"[0.19385430008643065, 0.06935016326959387]"
36,2,"[0.18229588678097372, 0.064584628583569]"
36,3,"[np.float64(0.17438552808609054), np.float64(0.06365823445113865)]"
37,0,"[np.float64(0.027964085490350434), np.float64(-0.04449146446995427)]"
37,1,"[-0.08773601938852793, 0.03326556120053335]"
37,2,"[-0.04255108014908779, -0.0042906717259809934]"
37,3,"[np.float64(0.012139748987478199), np.float64(-0.05081164479713481)]"
38,0,"[np.float64(-0.08982293987799236), np.float64(-0.08012770212973122)]"
38,1,"[-0.005526970711435486, -0.07467877549741331]"
38,2,"[-0.03577383335508075, -0.08301048897080832]"
38,3,"[np.float64(-0.08939419142222783), np.float64(-0.07872059397449273)]"
39,0,"[np.float64(0.24658604902938203), np.float64(0.033826343881616164)]"
39,1,"[0.1661777112326976, 0.03323329189675124]"
39,2,"[0.19856839014847438, 0.02964760481555162]"
39,3,"[np.float64(0.24286277272433915), np.float64(0.036637905741985)]"
40,0,"[np.float64(-0.11335782446100177), np.float64(0.02672338555479769)]"
40,1,"[0.016350321375570832, -0.011319697322307977]"
40,2,"[-0.03443106508049634, 0.020033153606876936]"
40,3,"[np.float64(-0.10930795806527198), np.float64(0.031257145300097496)]"
41,0,"[np.float64(-0.16058627903291192), np.float64(-0.020536258420797183)]"
41,1,"[-0.1849258723947904, 0.006893560071442269]"
41,2,"[-0.17851696032180284, -0.00490221687590969]"
41,3,"[np.float64(-0.16711672030457836), np.float64(-0.016066517488711587)]"
42,0,"[np.float64(0.24898857167499788), np.float64(-0.011864957175702635)]"
42,1,"[0.27814845078248346, -0.0018118898470459999]"
42,2,"[0.2509861573609793, -0.0112960249041427]"
42,3,"[np.float64(0.24149166302107047), np.float64(-0.013939526327008081)]"
43,0,"[np.float64(-0.08621793484433736), np.float64(0.10299341019925812)]"
43,1,"[-0.1081806233739037, -0.15663098152732968]"
43,2,"[-0.08734619347254124, -0.005220476590988444]"
43,3,"[np.float64(-0.08621793484433736), np.float64(0.10299341019925812)]"
44,0,"[np.float64(0.011745448319719015), np.float64(-0.033853348291349616)]"
44,1,"[0.13495576380861998, -0.039768977076452355]"
44,2,"[0.09238866997379395, -0.025645883203404635]"
44,3,"[np.float64(-0.006926955407564921), np.float64(-0.03687501562043202)]"
45,0,"[np.float64(-0.10571490310104042), np.float64(0.05457965124234763)]"
45,1,"[-0.09476914198298497, 0.0890975416479562]"
45,2,"[-0.10602509054941472, 0.05383157228596028]"
45,3,"[np.float64(-0.10760664371630085), np.float64(0.044459603849196075)]"
46,0,"[np.float64(-0.09826515849927545), np.float64(-0.34110845477358176)]"
46,1,"[-0.23787630971696566, -0.33078510036351233]"
46,2,"[-0.21301335701457583, -0.3401160676859296]"
46,3,"[np.float64(-0.17561846719000865), np.float64(-0.3411491728847376)]"
47,0,"[np.float64(0.029411061025013174), np.float64(-0.1861551669355194)]"
47,1,"[0.09379395992084727, -0.11053652292608773]"
47,2,"[0.0547205890491287, -0.16024077083122998]"
47,3,"[np.float64(0.027355112025363948), np.float64(-0.19476068356975282)]"
48,0,"[np.float64(0.1384446110939976), np.float64(0.045622589276298836)]"
48,1,"[0.19958521867745255, -0.22437264753340633]"
48,2,"[0.13110726823746013, -0.08293570002897216]"
48,3,"[np.float64(0.12207941522664269), np.float64(-0.0517372429777172)]"
49,0,"[np.float64(-0.20005759205036772), np.float64(0.16538665804956382)]"
49,1,"[-0.14142735327053707, 0.14621754693377573]"
49,2,"[-0.1843374391381041, 0.1474508749858282]"
49,3,"[np.float64(-0.19774595836590386), np.float64(0.15564603642437588)]"
50,0,"[np.float64(-0.060233348257031694), np.float64(-0.06415769124567341)]"
