context,p,decision
24,0,"[np.float64(0.12432883555616722), np.float64(0.06326486882705151)]"
24,1,"[0.050146594694857646, 0.11185018684175649]"
24,2,"[0.07280962657304853, 0.0825070242193369]"
24,3,"[np.float64(0.11595345466340906), np.float64(0.07270647481769048)]"
25,0,"[np.float64(0.2114705610001853), np.float64(0.03441319128907497)]"
25,1,"[0.1672047146013618, -0.020003762189623856]"
25,2,"[np.float64(0.2082510675954276), np.float64(0.003598165972452168)]"
25,3,"[0.20315808073693814, -0.02425318640590725]"
26,0,"[np.float64(-0.071686651067091), np.float64(0.11994471486527494)]"
26,1,"[-0.09657970475754804, 0.103993871485815]"
26,2,"[np.float64(-0.08903100303823205), np.float64(0.10737002448476095)]"
26,3,"[np.float64(-0.09987026039265728), np.float64(0.10386873776532332)]"
27,0,"[np.float64(0.2171495200589177), np.float64(-0.006018269889819267)]"
27,1,"[0.12241373324584698, -0.1844045789704114]"
27,2,"[0.19206623386735588, -0.14288134773929276]"
27,3,"[np.float64(0.21113702838721865), np.float64(-0.07474068005942006)]"
28,0,"[np.float64(0.1399512393710224), np.float64(0.30814167670210285)]"
28,1,"[0.053615214375112505, 0.21542305736968953]"
28,2,"[0.07422217040610192, 0.19750939111304613]"
28,3,"[np.float64(0.13290320056437482), np.float64(0.2798004830545906)]"
29,0,"[np.float64(-0.13213265722360737), np.float64(-0.02176988723172901)]"
29,1,"[0.046121899546483436, -0.0537274769498248]"
29,2,"[np.float64(-0.04168641577739063), np.float64(0.00463199477378547)]"
29,3,"[0.0053397887644071745, 0.010335851401936713]"
30,0,"[np.float64(-0.234763487048253), np.float64(-0.36879873915230643)]"
30,1,"[-0.035803890998232196, -0.12349883418945375]"
30,2,"[-0.13103773108593286, -0.1870282297126687]"
30,3,"[np.float64(-0.234763487048253), np.float64(-0.36879873915230643)]"
31,0,"[np.float64(-0.05192613251724228), np.float64(0.1674821086653244)]"
31,1,"[-0.031762397539178464, 0.06675352545634002]"
31,2,"[-0.031762397539178464, 0.06675352545634002]"
31,3,"[np.float64(-0.042903676385428635), np.float64(0.14385831584471567)]"
32,0,"[np.float64(-0.10276580041859969), np.float64(0.0857706609853291)]"
32,1,"[0.039065583319067204, -0.027007192893337903]"
32,2,"[0.02888222270901627, -0.025387582516511225]"
32,3,"[np.float64(-0.04469076129466147), np.float64(0.03987963308622824)]"
33,0,"[np.float64(-0.17022361905083253), np.float64(-0.12956084606491997)]"
33,1,"[-0.08241263467521823, 0.037529699360082415]"
33,2,"[-0.08241263467521823, 0.037529699360082415]"
33,3,"[np.float64(-0.18141863147816184), np.float64(-0.12557415680486955)]"
34,0,"[np.float64(0.4790576787967271), np.float64(0.22754346160732863)]"
34,1,"[0.06674356945291686, 0.042498238410473184]"
34,2,"[0.24325483996224917, 0.09165845517732579]"
34,3,"[np.float64(0.2946046120666898), np.float64(0.1359092086736025)]"
35,0,"[np.float64(0.24934935243191053), np.float64(-0.20470282251327482)]"
35,1,"[0.030861606045688852, 0.01820074892651334]"
35,2,"[np.float64(0.17582975990894067), np.float64(-0.17623626169705742)]"
35,3,"[np.float64(0.1041479964028344), np.float64(-0.1334155452875665)]"
36,0,"[np.float64(0.012583644292594665), np.float64(0.006649684831448906)]"
36,1,"[-0.004721413223283578, 0.03944565139854231]"
36,2,"[0.02002277513205971, 0.025504610181551625]"
36,3,"[np.float64(0.05570831865899792), np.float64(-0.018472158016610944)]"
37,0,"[np.float64(0.1435192183768823), np.float64(-0.08812015895696569)]"
37,1,"[-0.015547550284029741, 0.03760705897849159]"
37,2,"[0.05810727011013142, 0.013220094962735088]"
37,3,"[0.02442282899348798, 0.04031690160645181]"
38,0,"[np.float64(-0.028048871856722668), np.float64(0.03007294148456835)]"
38,1,"[-0.040575197546455576, -0.1095113475375605]"
38,2,"[np.float64(0.016474765690729955), np.float64(-0.012349370100813384)]"
38,3,"[0.0032332736346137314, -0.06899507489358475]"
0,0,"[np.float64(-0.06375360078586989), np.float64(0.0822869709663307)]"
0,1,"[0.061951560169226774, -0.13201134421415078]"
0,2,"[0.009215800085567133, -0.032251524764164055]"
0,3,"[np.float64(-0.024125674793086416), np.float64(0.012590018599800606)]"
1,0,"[np.float64(-0.04679602853988274), np.float64(-0.4664945020554537)]"
1,1,"[-0.23878728089939463, -0.3037150758493657]"
1,2,"[-0.20708438640213528, -0.3209991787894072]"
1,3,"[np.float64(-0.09021251620659079), np.float64(-0.4195718749120766)]"
2,0,"[np.float64(0.6697613337839847), np.float64(0.15862256711360442)]"
2,1,"[0.5843534595073983, 0.013080973031778145]"
2,2,"[0.6326502338594177, 0.10892785861007773]"
2,3,"[np.float64(0.6543796591328033), np.float64(0.13140959279485767)]"
3,0,"[np.float64(0.38890386899300344), np.float64(0.22526037547299832)]"
3,1,"[0.38793232806011596, 0.16107565179092354]"
3,2,"[0.3909581278416676, 0.18936815532483656]"
3,3,"[np.float64(0.3905951890592752), np.float64(0.22258917490218855)]"
4,0,"[np.float64(0.12621324168635695), np.float64(0.3305182131919596)]"
4,1,"[0.11217693956618995, 0.1673362891590432]"
4,2,"[0.12116244422585074, 0.2119762994633969]"
4,3,"[np.float64(0.12386551415810204), np.float64(0.28098265925686144)]"
5,0,"[np.float64(0.1954807079652924), np.float64(0.36248531472706114)]"
5,1,"[0.16609367870681677, 0.05040090808386419]"
5,2,"[0.18430984622503524, 0.18160188238799635]"
5,3,"[np.float64(0.18786331901346204), np.float64(0.24711810493274058)]"
6,0,"[np.float64(-0.10106053934152306), np.float64(0.12327921180967354)]"
6,1,"[-0.20193746405912155, -0.05845935352905168]"
6,2,"[-0.12590410980463296, 0.05639778092191419]"
6,3,"[-0.12590410980463296, 0.05639778092191419]"
7,0,"[np.float64(0.13088636103830056), np.float64(-0.04886816125184405)]"
7,1,"[0.15982804784345608, -0.014907006233652383]"
7,2,"[0.14743333558237356, -0.026903502420015615]"
7,3,"[np.float64(0.13430899103233915), np.float64(-0.04237133579296708)]"
8,0,"[np.float64(0.11781269815980067), np.float64(0.20678940130665055)]"
8,1,"[0.17331824660494216, 0.12728856243250272]"
8,2,"[0.1553296697428025, 0.1453939956498824]"
8,3,"[np.float64(0.13050204230421242), np.float64(0.17773198971327037)]"
9,0,"[np.float64(0.211860504238618), np.float64(0.3610351620863513)]"
9,1,"[0.164317139845193, 0.18231851431872412]"
9,2,"[0.18185761135084133, 0.22228149704247724]"
9,3,"[np.float64(0.1964724453535947), np.float64(0.2826235112605516)]"
10,0,"[np.float64(-0.10814487450412577), np.float64(-0.12871119255840807)]"
10,1,"[0.05391256569041167, -0.05172451401311141]"
10,2,"[-0.0563934680306756, -0.08723625431250917]"
10,3,"[np.float64(-0.10748939601857846), np.float64(-0.1199212986259896)]"
11,0,"[np.float64(-0.018093474236293094), np.float64(0.15086676806094632)]"
11,1,"[-0.046524381519676944, 0.25761849582039587]"
11,2,"[-0.03161622075125621, 0.20014398723648033]"
11,3,"[np.float64(-0.02480003776340553), np.float64(0.1730801724045817)]"
12,0,"[np.float64(-0.43405841083570834), np.float64(-0.02277037894169104)]"
12,1,"[0.003504662972565492, -0.2327097865062239]"
12,2,"[-0.19465706615455625, -0.1518665850287844]"
12,3,"[np.float64(-0.2947040255612023), np.float64(-0.09362832710048574)]"
13,0,"[np.float64(0.24896919091561054), np.float64(-0.11042839694923097)]"
13,1,"[0.36809913516998244, -0.13389388244960673]"
13,2,"[0.3617643212542289, -0.13022521359680503]"
13,3,"[0.32756414272091805, -0.12224522604237104]"
14,0,"[np.float64(0.33382188750374675), np.float64(-0.2191319292096594)]"
14,1,"[0.31056594966229767, -0.11699376951359791]"
14,2,"[0.32451914851695174, -0.19015345899975009]"
14,3,"[0.3172935147927522, -0.1621841576861518]"
15,0,"[np.float64(0.21070296917179782), np.float64(0.2514891389929051)]"
15,1,"[0.15102287545830498, 0.15446162280356523]"
15,2,"[0.18429266721956775, 0.15742224428990856]"
15,3,"[0.18078414007392435, 0.15273261168059496]"
16,0,"[np.float64(-0.00946289732132146), np.float64(-0.38163786189805804)]"
16,1,"[0.07498472115500862, -0.24741876400446858]"
16,2,"[0.01438517543739852, -0.315837175755037]"
16,3,"[0.01615286969889298, -0.30883308494191425]"
17,0,"[np.float64(-0.04704226086539494), np.float64(0.03582584004717391)]"
17,1,"[-0.044564773848044185, 0.06826477851739693]"
17,2,"[-0.04951952845629153, 0.08232334295591846]"
17,3,"[np.float64(-0.05071324195476018), np.float64(0.05210863391020534)]"
18,0,"[np.float64(0.025646146399113015), np.float64(0.28483711029568337)]"
18,1,"[-0.06784622933864244, 0.12129419947445694]"
18,2,"[-0.03799651857936556, 0.17366023441210798]"
18,3,"[np.float64(0.021133270830244195), np.float64(0.27357052778027535)]"
19,0,"[np.float64(0.04846027494886546), np.float64(0.3569844975132789)]"
19,1,"[0.0691237057220756, 0.16103463375074736]"
19,2,"[0.060547417766362355, 0.2712428656807218]"
19,3,"[np.float64(0.05501333490035466), np.float64(0.3193844858586309)]"
20,0,"[np.float64(0.23334665445203495), np.float64(-0.3023287888241204)]"
20,1,"[0.11397588819865712, -0.020779582170598915]"
20,2,"[0.11638200061423423, -0.044122391810380635]"
20,3,"[np.float64(0.20118326503467332), np.float64(-0.21835937340064832)]"
21,0,"[np.float64(0.46839926358990436), np.float64(-0.3918844756297796)]"
21,1,"[0.12995661434515587, -0.2599011656017829]"
21,2,"[0.2875206619473824, -0.3365647445017929]"
21,3,"[0.190845549072965, -0.28438210217624993]"
22,0,"[np.float64(-0.0783953019375109), np.float64(0.3733944140668247)]"
22,1,"[0.06316502313693259, 0.3985051117528555]"
22,2,"[-0.009423889162933421, 0.379265923036522]"
22,3,"[np.float64(-0.053543949598960305), np.float64(0.37525065321020357)]"
23,0,"[np.float64(-0.18744120564194652), np.float64(0.20753850950907116)]"
23,1,"[0.2967283017815401, 0.17157844875060657]"
23,2,"[0.07362634791197947, 0.1916351754392802]"
23,3,"[0.12394616225906083, 0.18716942732221792]"
24,0,"[np.float64(0.19955232748387203), np.float64(0.18791756726401812)]"
24,1,"[0.08515986678417675, 0.3318858185323368]"
24,2,"[0.1436478739833775, 0.27931654213895296]"
24,3,"[np.float64(0.17561100390991446), np.float64(0.22554408124052466)]"
25,0,"[np.float64(0.03747879338038787), np.float64(0.2336795043668788)]"
25,1,"[-0.005812015252145492, 0.08435347961881738]"
25,2,"[np.float64(0.040745611514895655), np.float64(0.16370719874979306)]"
25,3,"[0.027004930513243236, 0.11404721784817126]"
26,0,"[np.float64(0.4862100340410008), np.float64(0.09345976579205496)]"
26,1,"[0.13085771674682906, 0.093325494643368]"
26,2,"[0.16221421820744622, 0.0753326394784559]"
26,3,"[0.27235291527771605, 0.05454129079420614]"
27,0,"[np.float64(0.15159231070076515), np.float64(0.1310804530748386)]"
27,1,"[0.0964605520774729, 0.00727466321142081]"
27,2,"[0.08864652120487974, 0.0419639081324124]"
27,3,"[0.10221857317375825, 0.10460926223200989]"
28,0,"[np.float64(-0.31776551987231816), np.float64(-0.051820872306617805)]"
28,1,"[-0.06329138571260857, -0.05738247943301833]"
28,2,"[-0.1242444735875032, -0.06199154737598503]"
28,3,"[-0.18303476680982186, -0.055115663403776334]"
29,0,"[np.float64(0.5492191330774626), np.float64(-0.0013025908976294909)]"
29,1,"[0.10028913262824482, -0.13180864891203728]"
29,2,"[np.float64(0.3781755104844823), np.float64(-0.04386695143636896)]"
29,3,"[0.1825994251693271, -0.11531297971802487]"
30,0,"[np.float64(0.0017882509703955954), np.float64(0.015580497281001346)]"
30,1,"[0.05004640644048606, 0.02749914989538615]"
30,2,"[0.03466727102360946, 0.010124167608815514]"
30,3,"[np.float64(-0.0012490251664199342), np.float64(0.024011858317271314)]"
31,0,"[np.float64(0.05156391441695089), np.float64(0.009132649510889365)]"
31,1,"[0.09729860999096947, -0.021018036623532972]"
31,2,"[np.float64(0.038675785831292664), np.float64(0.03993332220713218)]"
31,3,"[0.07968283648560384, -0.002920804087261218]"
32,0,"[np.float64(0.2741908876647023), np.float64(0.018654030519928852)]"
32,1,"[0.13932427049093182, -0.013998545499420256]"
32,2,"[np.float64(0.24531438366073566), np.float64(-0.004424848892895589)]"
32,3,"[0.20764786188689965, -0.020759119039895593]"
33,0,"[np.float64(-0.2561185611612757), np.float64(-0.14695507043422026)]"
33,1,"[-0.30484903399643115, -0.03288991464972456]"
33,2,"[np.float64(-0.28750444433178096), np.float64(-0.149076279331141)]"
33,3,"[-0.33622250203163073, -0.13257542117979415]"
34,0,"[np.float64(-0.027183534412252366), np.float64(0.09786219758046077)]"
34,1,"[0.04286013683827219, -0.049540003518606684]"
34,2,"[np.float64(-0.019061531743968144), np.float64(0.03971728286503658)]"
34,3,"[0.02496655504136079, -0.013857801587588408]"
35,0,"[np.float64(0.1387351262610752), np.float64(-0.05998747612830932)]"
35,1,"[-0.004285344927229432, 0.03931595118285228]"
35,2,"[0.030416572674897578, -0.0349326301994943]"
35,3,"[np.float64(0.06689313585620628), np.float64(-0.06536523397939153)]"
36,0,"[np.float64(0.18958389808551437), np.float64(-0.036346992494066)]"
36,1,"[-0.005604268782893142, 0.044626370286753925]"
36,2,"[0.07502232901822664, 0.058841343813240396]"
36,3,"[np.float64(0.1783381570441095), np.float64(-0.027179625572759852)]"
37,0,"[np.float64(0.06739166689198076), np.float64(-0.00484214033356431)]"
37,1,"[0.010650939453753323, 0.004717830844654231]"
37,2,"[0.031882652953443766, -0.06021642522649512]"
37,3,"[np.float64(0.05257098236025511), np.float64(-0.05380408396986466)]"
38,0,"[np.float64(-0.011305449566528236), np.float64(-0.12074197584917157)]"
38,1,"[-0.00826826265687219, 0.008118062583257146]"
38,2,"[-0.013502040663032403, -0.01592724811258372]"
38,3,"[-0.009152725938290465, 0.0046386926833584564]"
0,0,"[np.float64(-0.015963479330280587), np.float64(-0.06170688666975391)]"
0,1,"[-0.2463836173139265, -0.08828186126043672]"
0,2,"[-0.18127992659265296, -0.08738307890090197]"
0,3,"[-0.20080989309211292, -0.08966707977178245]"
1,0,"[np.float64(0.2815192928258748), np.float64(0.4902829856644172)]"
1,1,"[0.47725040259120766, 0.6031478024254749]"
1,2,"[0.39522590522849843, 0.5493907854201479]"
1,3,"[np.float64(0.33866517527132584), np.float64(0.5238642014847638)]"
2,0,"[np.float64(0.13057667132302325), np.float64(0.09066398459348533)]"
2,1,"[0.07406972601811206, -0.009884747236553207]"
2,2,"[0.08013734860706002, 0.005963371311717751]"
2,3,"[np.float64(0.09406430343423902), np.float64(0.06954453206396917)]"
3,0,"[np.float64(-0.0104898096425637), np.float64(-0.10709489693788683)]"
3,1,"[-0.053460870174538155, -0.08138292622415971]"
3,2,"[-0.033683825261988175, -0.08608806347165851]"
3,3,"[-0.05439130994045865, -0.07816140628942281]"
4,0,"[np.float64(-0.18448246059521894), np.float64(-0.0172706126514299)]"
4,1,"[-0.15611804962594433, 0.1442003959970803]"
4,2,"[-0.17582564732495215, 0.05941844365645163]"
4,3,"[-0.16582835766687956, 0.1174561425333621]"
5,0,"[np.float64(0.36107649759491894), np.float64(0.015894771836913263)]"
5,1,"[-0.03541486249652584, -0.12527644558955897]"
5,2,"[0.00683792222025496, -0.12171164099791029]"
5,3,"[np.float64(0.34715928687127556), np.float64(-0.007113114391984088)]"
6,0,"[np.float64(0.03771268820216502), np.float64(0.06771600477288699)]"
6,1,"[0.1008926300615878, 0.09426775546392012]"
6,2,"[0.07545591415221961, 0.07886849236338668]"
6,3,"[0.08654381051002843, 0.08223944444035965]"
7,0,"[np.float64(0.03279116794612963), np.float64(0.49031420288224636)]"
7,1,"[0.08614614509886007, 0.17185672005379093]"
7,2,"[0.04113377693346165, 0.3216773505397391]"
7,3,"[np.float64(0.039682212469427824), np.float64(0.3916209299127962)]"
8,0,"[np.float64(0.4761933224657602), np.float64(-0.02471078608297763)]"
8,1,"[0.06910441048701946, 0.0665701948975351]"
8,2,"[0.29440476249430036, 0.012469457998238375]"
8,3,"[np.float64(0.39061138341572466), np.float64(-0.005827457218210104)]"
9,0,"[np.float64(0.3461917554156712), np.float64(-0.21038881889495034)]"
9,1,"[0.036593990102853594, -0.21453956452069586]"
9,2,"[0.21367355940324076, -0.21964376509826]"
9,3,"[np.float64(0.2600196825579901), np.float64(-0.2152690256807906)]"
10,0,"[np.float64(0.27158843574697006), np.float64(0.09174629198550788)]"
10,1,"[0.15969573448763064, 0.11423437207469858]"
10,2,"[0.2235892633737326, 0.09983878225916469]"
10,3,"[np.float64(0.23270625444987786), np.float64(0.0982788245492831)]"
11,0,"[np.float64(0.349795977938753), np.float64(0.01643255493527578)]"
11,1,"[0.27983397749088007, -0.07847490530314735]"
11,2,"[0.3236629085484146, -0.015233391637987904]"
11,3,"[np.float64(0.33309273051973187), np.float64(-0.003522191042934081)]"
12,0,"[np.float64(0.1632904524401561), np.float64(0.34949036282675267)]"
12,1,"[0.20684912385756826, 0.30048940950384434]"
12,2,"[0.21034504182314215, 0.3149055499578876]"
12,3,"[np.float64(0.169484806292994), np.float64(0.34308203238759666)]"
13,0,"[np.float64(0.5387999392710894), np.float64(-0.30163334044787793)]"
13,1,"[0.19856119378669249, -0.10517461857259472]"
13,2,"[0.34211961051274914, -0.21026919040408595]"
13,3,"[np.float64(0.45310359919229193), np.float64(-0.25863771094767357)]"
14,0,"[np.float64(0.06468684649858558), np.float64(-0.5020666247926477)]"
14,1,"[0.15275082984785687, -0.020926149582819867]"
14,2,"[0.1274434497562013, -0.16914068228381157]"
14,3,"[np.float64(0.07543429542930805), np.float64(-0.49284493112033956)]"
15,0,"[np.float64(0.09673673067748823), np.float64(-0.16548555706540777)]"
15,1,"[-0.10556000087151617, -0.10495677980688163]"
15,2,"[-0.0315971582025444, -0.1569554718055871]"
15,3,"[-0.0315971582025444, -0.1569554718055871]"
16,0,"[np.float64(0.43244126751361933), np.float64(0.3568770894620871)]"
16,1,"[-0.005529634441550801, 0.2548598448896541]"
16,2,"[0.1929109942222788, 0.29975922035306435]"
16,3,"[np.float64(0.4095936724078072), np.float64(0.34252914409356816)]"
17,0,"[np.float64(0.2512911230479774), np.float64(0.3554336695212348)]"
17,1,"[0.14083542271974497, 0.1764856913352116]"
17,2,"[0.18843392345213889, 0.22758369818735164]"
17,3,"[np.float64(0.23219354472772538), np.float64(0.31434656184849263)]"
18,0,"[np.float64(0.41449137460579094), np.float64(-0.03574130229972761)]"
18,1,"[0.27975961974351576, 0.07660278090071979]"
18,2,"[0.35985679535850035, -0.006048747624209036]"
18,3,"[0.35985679535850035, -0.006048747624209036]"
19,0,"[np.float64(0.033367264076452324), np.float64(-0.1467479724922908)]"
19,1,"[0.056143834497243555, 0.20419299334750013]"
19,2,"[0.04287715101770237, 0.08278109640229796]"
19,3,"[np.float64(0.038988473614522234), np.float64(-0.04922907884106978)]"
20,0,"[np.float64(0.014497294392580191), np.float64(0.23270870448368478)]"
20,1,"[0.1041921726713811, 0.07971151095710594]"
20,2,"[0.09020699280125556, 0.11230405543573745]"
20,3,"[0.09117479533058884, 0.10968190377285619]"
21,0,"[np.float64(0.38058472200384896), np.float64(0.10814893937587566)]"
21,1,"[0.22747541001377092, -0.0695315734160574]"
21,2,"[0.3200077101869663, 0.050544787775419334]"
21,3,"[np.float64(0.34544039360324025), np.float64(0.0729419944843149)]"
22,0,"[np.float64(0.12848697632283232), np.float64(0.13828836784645795)]"
22,1,"[0.12461820155411343, 0.14290398503801968]"
22,2,"[0.13076808213195895, 0.13620753261770607]"
22,3,"[0.1287248781097713, 0.12861722221013283]"
23,0,"[np.float64(-0.2591741505783424), np.float64(0.09564749059436695)]"
23,1,"[-0.11568514224286403, -0.09303681145891485]"
23,2,"[-0.17346209062096768, 0.004859829776301341]"
23,3,"[np.float64(-0.22291654577113812), np.float64(0.0469980266415934)]"
24,0,"[np.float64(0.09830884210282909), np.float64(-0.07694535451193944)]"
24,1,"[-0.06330448247100748, 0.03034217730741723]"
24,2,"[0.01190067532474437, -0.02837159379227528]"
24,3,"[np.float64(0.05403234989810554), np.float64(-0.046403488326860774)]"
25,0,"[np.float64(0.04278885477155383), np.float64(0.24262740252655582)]"
25,1,"[-0.02101714834183683, 0.032647828777959124]"
25,2,"[-0.017112701026935625, 0.08575016684319188]"
25,3,"[np.float64(-0.0015385203027407368), np.float64(0.13734397980266097)]"
26,0,"[np.float64(-0.32174366095928647), np.float64(0.01265284321194797)]"
26,1,"[0.03704103962235969, -0.03692886333513756]"
26,2,"[-0.13036215062985207, -0.010038541017884664]"
26,3,"[np.float64(-0.25404650129041484), np.float64(0.0011532343826029523)]"
27,0,"[np.float64(-0.15314845847704334), np.float64(-0.2410077426265067)]"
27,1,"[0.007821489154220415, 0.0012856640455527722]"
27,2,"[np.float64(-0.09166393944725662), np.float64(-0.1631567390198787)]"
27,3,"[-0.0029511544376762955, -0.02340587417762068]"
28,0,"[np.float64(0.3308569126778784), np.float64(0.21670702285882518)]"
28,1,"[0.059630261831248456, 0.08219901444201896]"
28,2,"[0.11667580548095251, 0.1520343549673996]"
28,3,"[0.08834388346223916, 0.12636753189269062]"
29,0,"[np.float64(0.32046857262247286), np.float64(0.06790650355007458)]"
29,1,"[0.2567174177007202, -0.09072448797355794]"
29,2,"[0.26197306677502497, -0.10442069066262877]"
29,3,"[np.float64(0.29928409107594467), np.float64(-0.04131335472818465)]"
30,0,"[np.float64(0.2095431685403814), np.float64(0.11197396245009159)]"
30,1,"[0.13294802211237217, -0.01521630179216829]"
30,2,"[np.float64(0.21146636553567644), np.float64(0.06726389235399992)]"
30,3,"[np.float64(0.21638761864096212), np.float64(0.07701462856465423)]"
31,0,"[np.float64(-0.004851548644490633), np.float64(0.1310115838801749)]"
31,1,"[0.11904496130960163, 0.04534503361064182]"
31,2,"[0.06139086519284746, 0.08766337128504265]"
31,3,"[np.float64(0.007202385189297684), np.float64(0.13387499472561482)]"
32,0,"[np.float64(-0.006267143605053135), np.float64(0.025695096460908267)]"
32,1,"[0.00623360519265006, -0.13133971363451008]"
32,2,"[0.0599941026797558, -0.045629525338314894]"
32,3,"[np.float64(0.011841993869182547), np.float64(0.008816971310214132)]"
33,0,"[np.float64(0.22829660141808045), np.float64(0.010425955771927085)]"
33,1,"[0.020405030013367045, -0.022322260504864397]"
33,2,"[0.04955579081871815, -0.020146811682333163]"
33,3,"[np.float64(0.18001003573536728), np.float64(-0.005586549950923822)]"
34,0,"[np.float64(-0.17724427014520072), np.float64(0.13097759450886695)]"
34,1,"[-0.0806934730092091, -0.06547273244927262]"
34,2,"[-0.13811345558753094, 0.0010527024864717405]"
34,3,"[np.float64(-0.16071194846892048), np.float64(0.060714436061116095)]"
35,0,"[np.float64(0.10167208594330741), np.float64(-0.20108907602009352)]"
35,1,"[-0.046683601146551505, 0.010353076336953534]"
35,2,"[-0.046683601146551505, 0.010353076336953534]"
35,3,"[0.01807220370623317, -0.02163761848821076]"
36,0,"[np.float64(-0.04073281645394024), np.float64(0.03132946111337324)]"
36,1,"[-0.015960461466201267, 0.030270352436107685]"
36,2,"[np.float64(-0.00860246300327325), np.float64(0.04428714668550176)]"
36,3,"[-0.014913012914820683, 0.02928292101011997]"
37,0,"[np.float64(0.045620694356563435), np.float64(-0.04711385599602648)]"
37,1,"[-0.011887388804339052, 0.06616619004568777]"
37,2,"[np.float64(0.05513468781140592), np.float64(-0.06368292531353427)]"
37,3,"[0.02978707172250008, 0.003403930891806649]"
38,0,"[np.float64(0.28705631482217964), np.float64(-0.08390030183368269)]"
38,1,"[0.017204583592308, -0.05249878387696762]"
38,2,"[0.08119107685428255, -0.09702282406801352]"
38,3,"[np.float64(0.11985889250770167), np.float64(-0.10188682774707107)]"
0,0,"[np.float64(0.3274350683366695), np.float64(-0.16231678094599852)]"
0,1,"[-0.022620501479128963, -0.02968334118864145]"
0,2,"[0.133176703253347, -0.07910475907354261]"
0,3,"[np.float64(0.2983603889317102), np.float64(-0.14811678393517266)]"
1,0,"[np.float64(0.0650935116490216), np.float64(0.3212870035122061)]"
1,1,"[-0.07805730267396137, 0.24213259948858262]"
1,2,"[-0.04389519294747375, 0.27449429002863507]"
1,3,"[-0.054720213126170834, 0.2678582637264]"
2,0,"[np.float64(-0.1659000674114477), np.float64(0.19079588308374204)]"
2,1,"[-0.08321066274974846, 0.18969520452183225]"
2,2,"[-0.10772637640381191, 0.18228255586937206]"
2,3,"[np.float64(-0.1341409366625236), np.float64(0.18581393215050193)]"
3,0,"[np.float64(0.10262801275789735), np.float64(0.5009292416570668)]"
3,1,"[0.16204314798845204, 0.48146063564763414]"
3,2,"[0.13759146035610273, 0.4930194624281827]"
3,3,"[0.1457582982354363, 0.49123554707627093]"
4,0,"[np.float64(0.16128825552223128), np.float64(-0.42585642027155923)]"
4,1,"[0.35780296079518303, -0.017755254955052237]"
4,2,"[0.35780296079518303, -0.017755254955052237]"
4,3,"[0.2579661128138373, -0.20189144239737086]"
5,0,"[np.float64(-0.05345510317835646), np.float64(0.04287809593165394)]"
5,1,"[0.0825628336353138, 0.03634843797601786]"
5,2,"[0.04445863582906652, 0.039332968762470465]"
5,3,"[np.float64(-0.02164606302199075), np.float64(0.041353571690716656)]"
6,0,"[np.float64(0.019201994982456668), np.float64(0.48127835342914993)]"
6,1,"[-0.1411206376413615, 0.36146972448049286]"
6,2,"[-0.027169067976270046, 0.4280085263715813]"
6,3,"[-0.03224146885849574, 0.4218736188734803]"
7,0,"[np.float64(0.5008614764625109), np.float64(0.32004462461442923)]"
7,1,"[0.32446434367157156, 0.21191499508375364]"
7,2,"[0.4221915254000226, 0.25639076196736005]"
7,3,"[0.40394368291630156, 0.24582513409532933]"
8,0,"[np.float64(-0.5058885380192797), np.float64(0.3673725202544381)]"
8,1,"[-0.3094874411360973, 0.17898350410708422]"
8,2,"[-0.39079436191421446, 0.26915249793571416]"
8,3,"[np.float64(-0.4135985153067032), np.float64(0.28675090056697206)]"
9,0,"[np.float64(0.1371642828175127), np.float64(-0.09061908073962965)]"
9,1,"[-0.07226342448984088, -0.04375374275466341]"
9,2,"[-0.014947506330724683, -0.05819788198207304]"
9,3,"[np.float64(0.08014438495219363), np.float64(-0.06938852939304621)]"
10,0,"[np.float64(0.5438653605158479), np.float64(0.09773045785450177)]"
10,1,"[0.11270825697320963, 0.017427161868948216]"
10,2,"[0.2832741348559334, 0.051494784395748755]"
10,3,"[np.float64(0.42973878306732555), np.float64(0.07322400967697065)]"
11,0,"[np.float64(0.1433588584193209), np.float64(-0.06398853462079496)]"
11,1,"[-0.08289347155749834, -0.11639667740138254]"
11,2,"[-0.0010628790120250625, -0.11018667864356423]"
11,3,"[0.04476460516953263, -0.09598418399205028]"
12,0,"[np.float64(-0.09221966374201017), np.float64(-0.08902580312552964)]"
12,1,"[-0.05477166840152084, -0.10755984834947567]"
12,2,"[-0.08235540927153034, -0.09918702259971326]"
12,3,"[-0.07565344722112936, -0.10099755989126019]"
13,0,"[np.float64(-0.2894676542545836), np.float64(0.02681337476660002)]"
13,1,"[-0.17032353720233237, 0.10195468080757263]"
13,2,"[-0.21110241380513228, 0.08684616965380487]"
13,3,"[-0.21110241380513228, 0.08684616965380487]"
14,0,"[np.float64(0.006205331275001058), np.float64(-0.009498609387888768)]"
14,1,"[0.2548220168244174, -0.029263663323695524]"
14,2,"[0.13842272644058562, -0.019326531517377787]"
14,3,"[np.float64(0.09569078197345769), np.float64(-0.014336099791329715)]"
15,0,"[np.float64(-0.41186460331287544), np.float64(0.07514649495212632)]"
15,1,"[-0.15543880090684126, 0.24621459922878564]"
15,2,"[-0.25316664801910405, 0.18388053826536654]"
15,3,"[np.float64(-0.39370482190338363), np.float64(0.08667086140891402)]"
16,0,"[np.float64(0.22993326858237417), np.float64(0.03590542221944902)]"
16,1,"[0.27401311832667646, -0.12021862201777457]"
