p,Up,Dist1,Distl,Rel_div_p,Nonrel_div_p,Rel_div_n,Nonrel_div_n
7.099999999999992,0.4156765904590609,0.05589003702257877,0.00836852986011989,-0.04857896406199551,0.012111174114223222,0.04857896406199551,-0.012111174114223222
7.199999999999991,0.4136370721118072,0.0560220207553415,0.008564134345695985,-0.04876794616107082,0.01205019757936356,0.04876794616107082,-0.01205019757936356
7.299999999999991,0.4116715389476533,0.05615011407778356,0.008754311111658704,-0.048951871998297945,0.011989051650374246,0.048951871998297945,-0.011989051650374246
7.399999999999991,0.40977617538949385,0.056274315853163386,0.008939034409900525,-0.049130789025047084,0.011927848335547372,0.049130789025047084,-0.011927848335547372
7.49999999999999,0.40794741916727706,0.05639463729029448,0.009118318351843256,-0.04930475306289036,0.01186669301324593,0.04930475306289036,-0.01186669301324593
7.59999999999999,0.40618194089102766,0.05651110068978255,0.009292206422329823,-0.04947382745509899,0.011805676293231537,0.04947382745509899,-0.011805676293231537
7.6999999999999895,0.4044766255470419,0.056623738716708436,0.00946076431934434,-0.04963808267990375,0.011744888455491955,0.04963808267990375,-0.011744888455491955
7.799999999999989,0.4028285557116466,0.05673259239379059,0.009624073397615819,-0.04979759474235115,0.01168440940298098,0.04979759474235115,-0.01168440940298098
7.899999999999989,0.4012349963014238,0.056837710782655614,0.009782227233681136,-0.04995244508786168,0.011624309023047912,0.04995244508786168,-0.011624309023047912
7.9999999999999885,0.39969338070008376,0.05693914931704352,0.00993532783225739,-0.050102719262329364,0.011564656665701433,0.050102719262329364,-0.011564656665701433
8.099999999999989,0.39820129812070654,0.05703696929771701,0.010083483666444938,-0.050248506601138755,0.011505510483845726,0.050248506601138755,-0.011505510483845726
8.199999999999989,0.3967564820782313,0.05713123725303571,0.010226808092228134,-0.05038989978797537,0.011446926175253266,0.05038989978797537,-0.011446926175253266
8.299999999999988,0.3953567998612062,0.05722202333008254,0.010365417119066401,-0.05052699349863119,0.011388951565022957,0.05052699349863119,-0.011388951565022957
8.399999999999988,0.394000242904183,0.05730940120964624,0.010499428945517773,-0.05065988443236462,0.011331629922921672,0.05065988443236462,-0.011331629922921672
8.499999999999988,0.39268491797299315,0.05739344790024173,0.010628963531912073,-0.05078867122073958,0.011275001218786608,0.05078867122073958,-0.011275001218786608
8.599999999999987,0.39140903908468605,0.05747424287453013,0.010754141623241807,-0.05091345371977151,0.011219101448836739,0.05091345371977151,-0.011219101448836739
8.699999999999987,0.3901709200923076,0.05755186492102341,0.010875081559035788,-0.051034330179790866,0.01116395824425779,0.051034330179790866,-0.01116395824425779
8.799999999999986,0.38896896787210405,0.057626397692027466,0.010991904831268879,-0.05115140243452141,0.011109599568341993,0.05115140243452141,-0.011109599568341993
8.899999999999986,0.38780167605728033,0.05769792219867409,0.011104728614407398,-0.05126476903330771,0.011056049623168224,0.05126476903330771,-0.011056049623168224
8.999999999999986,0.386667619268228,0.05776652192318857,0.011213670933053676,-0.05137453001514144,0.01100332659175134,0.05137453001514144,-0.01100332659175134
9.099999999999985,0.38556544779426927,0.05783228027008059,0.011318848179994524,-0.05148078460509881,0.010951448380746978,0.05148078460509881,-0.010951448380746978
9.199999999999985,0.3844938826865123,0.05789527851347451,0.011420373133438664,-0.05158362935309246,0.01090042827793972,0.05158362935309246,-0.01090042827793972
9.299999999999985,0.3834517112254572,0.05795560114306234,0.011518360376105818,-0.051683163128764545,0.010850276639934564,0.051683163128764545,-0.010850276639934564
9.399999999999984,0.382437782730591,0.05801332740340711,0.011612917906833662,-0.05177947931210762,0.010801006891107755,0.05177947931210762,-0.010801006891107755
9.499999999999984,0.38145100468241677,0.05806853768214388,0.011704153596926368,-0.05187267174608989,0.010752619312448359,0.05187267174608989,-0.010752619312448359
9.599999999999984,0.3804903391302206,0.05812131468147794,0.011792176431502157,-0.051962835865865975,0.010705122421684043,0.051962835865865975,-0.010705122421684043
9.699999999999983,0.37955479936143904,0.05817173270596121,0.01187708585895462,-0.052050058761625086,0.010658516981022893,0.052050058761625086,-0.010658516981022893
9.799999999999983,0.3786434468107742,0.058219873864011645,0.011958988054486086,-0.0521344342746038,0.010612805383476746,0.0521344342746038,-0.010612805383476746
9.899999999999983,0.3777553881892513,0.05826580981958152,0.012037977727907807,-0.05221604603499423,0.010567986621107075,0.05221604603499423,-0.010567986621107075
9.999999999999982,0.3768897728152495,0.05830961182587694,0.012114148211502617,-0.052294976814419566,0.01052405695704031,0.052294976814419566,-0.01052405695704031
10.099999999999982,0.3760457901311869,0.05835135669738426,0.012187597482969987,-0.05237131412505443,0.010481014756180311,0.05237131412505443,-0.010481014756180311
