24,1,"[-0.2497993195274386, -0.2334703066696153]"
24,2,"[-0.2061933530925621, -0.17951094384267147]"
24,3,"[np.float64(-0.16196328925394254), np.float64(-0.1355467337954517)]"
25,0,"[np.float64(-0.12050538928336846), np.float64(0.026694664529092606)]"
25,1,"[-0.06269963940076001, -0.12395192120994775]"
25,2,"[-0.06549523671500922, -0.06600371666968877]"
25,3,"[-0.06550316335466953, -0.07949878226495243]"
26,0,"[np.float64(0.24346499459587456), np.float64(0.11844629141291851)]"
26,1,"[0.12754799519180698, -0.06254958166502801]"
26,2,"[0.1484417191199338, 0.010768656742178785]"
26,3,"[np.float64(0.204214808412156), np.float64(0.07340765651606578)]"
27,0,"[np.float64(-0.1859632571280179), np.float64(-0.048992586344096284)]"
27,1,"[-0.025546976374820646, -0.2588992741394992]"
27,2,"[-0.04680242778099564, -0.14926449114025173]"
27,3,"[np.float64(-0.09179274748964208), np.float64(-0.06728469346088065)]"
28,0,"[np.float64(0.04535873049129376), np.float64(-0.11057376918484263)]"
28,1,"[-0.15777214010189372, -0.09943333626056096]"
28,2,"[-0.12890628580437713, -0.11246831764312125]"
28,3,"[np.float64(-0.03343964030858103), np.float64(-0.09793446926712221)]"
29,0,"[np.float64(0.06097504461312653), np.float64(0.01945370842459651)]"
29,1,"[-0.1039300151529458, 0.035600285096339834]"
29,2,"[-0.1039300151529458, 0.035600285096339834]"
29,3,"[np.float64(0.06549581721117953), np.float64(0.003846767991598901)]"
30,0,"[np.float64(-0.24520485167979336), np.float64(-0.10715403621997548)]"
30,1,"[-0.08270050384811459, -0.03381475993548295]"
30,2,"[np.float64(-0.1806448978422459), np.float64(-0.09533559770656248)]"
30,3,"[-0.0829900697592684, -0.07691015844610022]"
31,0,"[np.float64(-0.0023276152833515557), np.float64(0.1368972423155895)]"
31,1,"[-0.03522400110495763, 0.20690200195772113]"
31,2,"[np.float64(0.02007644333068842), np.float64(0.1563589695421147)]"
31,3,"[np.float64(0.005449084775111593), np.float64(0.14669526739907268)]"
32,0,"[np.float64(0.0620867169050382), np.float64(0.03376510247067527)]"
32,1,"[0.03261108240191425, 0.07889824891332005]"
32,2,"[0.014376461398203602, 0.0462196797647027]"
32,3,"[0.008995634006200645, -0.019915149570454264]"
33,0,"[np.float64(-0.013653389185892165), np.float64(-0.09886647699534726)]"
33,1,"[-0.11243949193066777, -0.15441356082880936]"
33,2,"[-0.10156858753824705, -0.14888392863783223]"
33,3,"[-0.04213059873066712, -0.10890339444842839]"
34,0,"[np.float64(-0.019312172999789295), np.float64(-0.2931496588254753)]"
34,1,"[-0.07728988410937794, -0.1965680610175009]"
34,2,"[-0.07515942231281418, -0.2062374168642938]"
34,3,"[np.float64(-0.02600649815903583), np.float64(-0.24760121200864668)]"
35,0,"[np.float64(-0.2676557173070291), np.float64(0.09189045026082777)]"
35,1,"[-0.0309255318453234, 0.02963138833107276]"
35,2,"[-0.12069989710237851, 0.04730632433944603]"
35,3,"[np.float64(-0.2385582013416344), np.float64(0.0838489977825317)]"
36,0,"[np.float64(0.03836878451865421), np.float64(0.06268374138361804)]"
36,1,"[0.05643419025739746, -0.02325909156597871]"
36,2,"[0.07022852659590839, 0.028722732678274642]"
36,3,"[0.0653422738595176, 0.00806301581118436]"
37,0,"[np.float64(-0.04200360549846017), np.float64(-0.11041621698785013)]"
37,1,"[-0.11591490116800024, 0.005131458881550527]"
37,2,"[-0.08926958156971747, -0.005614753890365588]"
37,3,"[np.float64(-0.04200360549846017), np.float64(-0.11041621698785013)]"
38,0,"[np.float64(-0.040024833796242235), np.float64(0.02322711515665596)]"
38,1,"[0.02813221866434212, -0.07389214856699729]"
38,2,"[0.02813221866434212, -0.07389214856699729]"
38,3,"[0.019099993496476408, -0.04775125354222447]"
0,0,"[np.float64(0.02666680747623487), np.float64(-0.19191330745963656)]"
0,1,"[-0.015322243047043771, 0.016509589326724937]"
0,2,"[0.008182822307868542, -0.10298029398475525]"
0,3,"[np.float64(0.017652734500316417), np.float64(-0.15183322888772874)]"
1,0,"[np.float64(-0.23973129373439006), np.float64(-0.3035988985553315)]"
1,1,"[-0.15401796070053136, -0.24501286458970917]"
1,2,"[-0.18926580689164663, -0.2675930407005999]"
1,3,"[np.float64(-0.21904748618619097), np.float64(-0.29098424465920203)]"
2,0,"[np.float64(0.019418639985043243), np.float64(-0.04847721412229901)]"
2,1,"[-0.09407081855979708, -0.11215902057774224]"
2,2,"[-0.05594952356742602, -0.08383532376458362]"
2,3,"[np.float64(-0.007241714075683817), np.float64(-0.06433135940827178)]"
3,0,"[np.float64(0.037208600640715475), np.float64(0.40732120821810186)]"
3,1,"[0.0002051646181706092, 0.19385857676610685]"
3,2,"[-0.010774875398007741, 0.2305380495498083]"
3,3,"[np.float64(0.020481271278918037), np.float64(0.3267773043453731)]"
4,0,"[np.float64(0.16756345979297121), np.float64(-0.24648445020971424)]"
4,1,"[0.0606273695286921, -0.09108766314244895]"
4,2,"[0.12435074953201143, -0.16011371522247697]"
4,3,"[np.float64(0.1608152918714412), np.float64(-0.22512312963247888)]"
5,0,"[np.float64(0.05188515763573136), np.float64(-0.05001837935186779)]"
5,1,"[0.016021684675852257, -0.21777347082972365]"
5,2,"[0.028712266468117253, -0.14804267461060547]"
5,3,"[np.float64(0.04172989225270114), np.float64(-0.08154114769861198)]"
6,0,"[np.float64(0.1212716719904388), np.float64(0.18487877310559153)]"
6,1,"[0.027908429603580698, 0.2671358187397615]"
6,2,"[0.05140314483884917, 0.22939737453200812]"
6,3,"[np.float64(0.10512641256372422), np.float64(0.2028244877207486)]"
7,0,"[np.float64(0.023107754450860454), np.float64(-0.16468591989784825)]"
7,1,"[0.09345129198930488, -0.06261366220642844]"
7,2,"[0.05400465945941315, -0.12477757642357018]"
7,3,"[np.float64(0.028385402375972132), np.float64(-0.15570924300791944)]"
8,0,"[np.float64(0.1246344654871151), np.float64(0.13065976177956717)]"
8,1,"[0.16404964176965095, 0.02245908027705215]"
8,2,"[0.14059866324190826, 0.08317151425278828]"
8,3,"[0.14433831297729532, 0.07098449488709434]"
9,0,"[np.float64(0.002564335090778455), np.float64(0.08342886818568271)]"
9,1,"[-0.0023443019434643067, -0.07506009282183555]"
9,2,"[0.0014187121300486688, 0.019443689948898696]"
9,3,"[np.float64(0.002564335090778455), np.float64(0.08342886818568271)]"
10,0,"[np.float64(-0.047252097836572526), np.float64(-0.014973094214471197)]"
10,1,"[0.0859764670736171, -0.0999103901037941]"
10,2,"[0.0113185291768515, -0.046329740497437724]"
10,3,"[np.float64(-0.045864679040599016), np.float64(-0.020495689674407833)]"
11,0,"[np.float64(0.01704049078662101), np.float64(0.20952094475594552)]"
11,1,"[0.0049575360705173405, 0.2591896476034323]"
11,2,"[0.011317681413447384, 0.23552859694196898]"
11,3,"[np.float64(0.013605186437382469), np.float64(0.2256256646076783)]"
12,0,"[np.float64(-0.21087404005579222), np.float64(0.1917350170877273)]"
12,1,"[-0.38172218739630026, 0.13069565200773106]"
12,2,"[-0.36344695037640595, 0.1397053720539563]"
12,3,"[np.float64(-0.2552866918735531), np.float64(0.17589921734653463)]"
13,0,"[np.float64(-0.10996616653839626), np.float64(-0.07411159123991867)]"
13,1,"[-0.22531785575055607, -0.12096533735736553]"
13,2,"[-0.17668935605456584, -0.12193942787027456]"
13,3,"[np.float64(-0.1239836658129203), np.float64(-0.07653963699434144)]"
14,0,"[np.float64(0.316459652210786), np.float64(0.23717400610689485)]"
14,1,"[0.30924969782657735, 0.36353398341620435]"
14,2,"[0.3148114565250536, 0.30119183995488097]"
14,3,"[np.float64(0.31576119809986436), np.float64(0.2660680432513495)]"
15,0,"[np.float64(-0.18635711764021293), np.float64(0.059638533036332694)]"
15,1,"[-0.12490118568091302, 0.11157963852298665]"
15,2,"[-0.15451540636400996, 0.086323457813611]"
15,3,"[np.float64(-0.17569003022790347), np.float64(0.06614081661610693)]"
16,0,"[np.float64(0.25199019153343544), np.float64(-0.2319148493448458)]"
16,1,"[-0.07932474448232862, -0.17493081623914825]"
16,2,"[0.053053002502192956, -0.20734046680768475]"
16,3,"[np.float64(0.18775825738855234), np.float64(-0.22011224387255027)]"
17,0,"[np.float64(0.02022358829412013), np.float64(0.019289541031484878)]"
17,1,"[-0.09528326425234995, -0.16226792886529462]"
17,2,"[-0.047607793015880084, -0.09142322189436301]"
17,3,"[np.float64(0.0019853449971050027), np.float64(-0.022138774608786133)]"
18,0,"[np.float64(-0.19303581847772514), np.float64(0.08241645855882744)]"
18,1,"[-0.30323486493958307, 0.12476349007297147]"
18,2,"[-0.2311441815183211, 0.1030827548542205]"
18,3,"[np.float64(-0.21764766011965161), np.float64(0.09077944515517697)]"
19,0,"[np.float64(-0.15540963272896444), np.float64(-0.11065110793770117)]"
19,1,"[0.09349366935971545, -0.09353283217174806]"
19,2,"[-0.05488046672497211, -0.10347981981637601]"
19,3,"[np.float64(-0.13901782273956598), np.float64(-0.10563672776588863)]"
20,0,"[np.float64(-0.3461367411904002), np.float64(-0.17355281048126822)]"
20,1,"[-0.3016274910725906, -0.2809987216237445]"
20,2,"[-0.31164256391460887, -0.2092291858718198]"
20,3,"[np.float64(-0.34661607284833806), np.float64(-0.1795003639615421)]"
21,0,"[np.float64(-0.026415242406064028), np.float64(0.23522002329662212)]"
21,1,"[0.1600119896675757, 0.32882154132515257]"
21,2,"[0.04183816257317103, 0.26344372702738167]"
21,3,"[np.float64(0.014426844124846228), np.float64(0.25146976311525837)]"
22,0,"[np.float64(-0.15879005745692906), np.float64(0.22670881756113717)]"
22,1,"[-0.2346983618700206, 0.36275218856545616]"
22,2,"[-0.1895738090499028, 0.30986357491770394]"
22,3,"[np.float64(-0.17856141652929308), np.float64(0.2407485997296772)]"
23,0,"[np.float64(0.20488219591302573), np.float64(0.16119457552367683)]"
23,1,"[-0.027204539471080744, 0.1163991625489148]"
23,2,"[0.09522911081123381, 0.13865203141109786]"
23,3,"[0.08226250053310957, 0.13536803118392945]"
24,0,"[np.float64(0.01771112611855952), np.float64(-0.00390225135902841)]"
24,1,"[0.04413121181722722, 0.10644792891035444]"
24,2,"[0.05141318672197623, 0.09271554117078089]"
24,3,"[np.float64(0.026087723408376923), np.float64(0.02991058736155376)]"
25,0,"[np.float64(0.18787979248971393), np.float64(0.032721064630433776)]"
25,1,"[-0.03629183612605075, -0.030835445877142292]"
25,2,"[0.04555212391386765, 0.01871469821751308]"
25,3,"[0.06182756305605905, 0.025467196017403028]"
26,0,"[np.float64(0.007545731145619773), np.float64(-0.1510774406466917)]"
26,1,"[-0.09728718178867664, -0.03649846897750558]"
26,2,"[-0.07051641780208273, -0.09721533432961353]"
26,3,"[-0.0558027672688488, -0.10931486310947489]"
27,0,"[np.float64(0.006446960024176884), np.float64(-0.11145703769109917)]"
27,1,"[0.059981986069389044, -0.09020258411412803]"
27,2,"[0.025181157661995787, -0.0652808938327767]"
27,3,"[np.float64(0.009466212799669964), np.float64(-0.09841462976338872)]"
28,0,"[np.float64(0.0029641107821737345), np.float64(0.004049468333666571)]"
28,1,"[0.10472052143718413, -0.04841230050031463]"
28,2,"[0.09462201273383358, -0.04209047559370747]"
28,3,"[0.052730189396971786, -0.02610871497638876]"
29,0,"[np.float64(-0.010963610534146483), np.float64(-0.03170285400754469)]"
29,1,"[0.045559820312710136, -0.07508882943131719]"
29,2,"[0.003547754396480734, -0.010646910888837735]"
29,3,"[np.float64(0.0021952188781519215), np.float64(-0.0133750938197858)]"
