context,p_value,agent,satisfaction
38,0,0.0,0.13148654492395923
38,0,40.0,0.27624010551712586
38,0,5.0,0.6786678298959863
38,0,13.0,0.18053393609745277
38,0,41.0,0.30150532262903273
38,0,59.0,0.2832067291032231
38,0,43.0,0.467371516811774
38,0,81.0,0.0035739737067523036
38,0,84.0,0.39227767085295284
38,0,92.0,0.4076523615272858
38,1,65.0,0.5015011649675875
38,1,32.0,0.03412408088857576
38,1,51.0,0.0424743213872534
38,1,20.0,0.15231127607591138
38,1,68.0,0.013578553778277817
38,1,73.0,0.043862967246290296
38,1,7.0,0.09651405181631753
38,1,77.0,0.17277079605335913
38,1,66.0,0.04987245593243477
38,1,36.0,0.26712552448376053
38,1,83.0,0.13438434856588774
38,1,29.0,0.061095194232288326
38,1,60.0,0.14784886898587796
38,1,96.0,0.03204034978602621
38,1,91.0,0.12395913351331794
38,1,0.0,0.06389627733685976
38,1,40.0,0.3438303731042253
38,1,5.0,0.6110775623088869
38,1,13.0,0.11294366851035331
38,1,41.0,0.3690955902161322
38,1,59.0,0.21561646151612365
38,1,43.0,0.5349617843988734
38,1,81.0,0.07116424129385177
38,1,84.0,0.3246874032658534
38,1,92.0,0.3400620939401863
38,2,65.0,0.5126824178342362
38,2,32.0,0.02294282802192698
38,2,51.0,0.031293068520604615
38,2,20.0,0.16349252894256017
38,2,68.0,0.002397300911629034
38,2,73.0,0.05504422011293908
38,2,7.0,0.08533279894966875
38,2,77.0,0.1839520489200079
38,2,66.0,0.03869120306578599
38,2,36.0,0.25594427161711175
38,2,83.0,0.14556560143253652
38,2,29.0,0.04991394136563954
38,2,60.0,0.15903012185252674
38,2,96.0,0.043221602652674995
38,2,91.0,0.11277788064666916
38,2,0.0,0.07507753020350855
38,2,40.0,0.33264912023757653
38,2,5.0,0.6222588151755356
38,2,13.0,0.1241249213770021
38,2,41.0,0.3579143373494834
38,2,59.0,0.22679771438277244
38,2,43.0,0.5237805315322247
38,2,81.0,0.059982988427202975
38,2,84.0,0.33586865613250216
38,2,92.0,0.3512433468068351
38,3,65.0,0.5115990358016974
38,3,32.0,0.024026210054465764
38,3,51.0,0.0323764505531434
38,3,20.0,0.1624091469100214
38,3,68.0,0.003480682944167819
38,3,73.0,0.053960838080400295
38,3,7.0,0.08641618098220752
38,3,77.0,0.18286866688746914
38,3,66.0,0.03977458509832477
38,3,36.0,0.2570276536496505
38,3,83.0,0.14448221939999772
38,3,29.0,0.05099732339817833
38,3,60.0,0.15794673981998794
38,3,96.0,0.04213822062013621
38,3,91.0,0.11386126267920793
38,3,0.0,0.07399414817096976
38,3,40.0,0.3337325022701153
38,3,5.0,0.6211754331429968
38,3,13.0,0.1230415393444633
38,3,41.0,0.3589977193820222
38,3,59.0,0.22571433235023367
38,3,43.0,0.5248639135647635
38,3,81.0,0.06106637045974176
38,3,84.0,0.3347852740999634
38,3,92.0,0.35015996477429634
0,0,41.0,0.41032059999498427
0,0,49.0,0.0027593006270778334
0,0,23.0,0.012856245284627033
0,0,50.0,0.24301860453217106
0,1,41.0,0.2688196070346369
0,1,49.0,0.1442602935874252
0,1,23.0,0.15435723824497438
0,1,50.0,0.1015176115718237
0,2,41.0,0.2878271060329706
0,2,49.0,0.1252527945890915
0,2,23.0,0.1353497392466407
0,2,50.0,0.12052511057015738
0,3,41.0,0.38614169428045536
0,3,49.0,0.026938206341606763
0,3,23.0,0.03703515099915596
0,3,50.0,0.21883969881764212
1,0,15.0,0.0911481986096315
1,0,57.0,0.10766708044635948
1,0,86.0,0.3578175620108055
1,0,56.0,0.07797067281855721
1,1,15.0,0.10414319176334431
1,1,57.0,0.12066207360007229
1,1,86.0,0.37081255516451833
1,1,56.0,0.0649756796648444
1,2,15.0,0.0988974576929082
1,2,57.0,0.11541633952963617
1,2,86.0,0.36556682109408223
1,2,56.0,0.07022141373528051
1,3,15.0,0.09382244698488305
1,3,57.0,0.11034132882161103
1,3,86.0,0.3604918103860571
1,3,56.0,0.07529642444330567
2,0,27.0,0.33153366349348745
2,0,21.0,0.2718334589526637
2,0,35.0,0.7051544773900185
2,0,0.0,0.4347066415266234
2,1,27.0,0.21419698291679612
2,1,21.0,0.15449677837597237
2,1,35.0,0.5878177968133271
2,1,0.0,0.3173699609499321
2,2,27.0,0.2463670839606203
2,2,21.0,0.18666687941979654
2,2,35.0,0.6199878978571514
2,2,0.0,0.3495400619937562
2,3,27.0,0.30356475901359764
2,3,21.0,0.2438645544727739
2,3,35.0,0.6771855729101287
2,3,0.0,0.40673773704673355
3,0,95.0,0.03736840748406841
3,0,96.0,0.42457182245627356
3,0,70.0,0.06925967073137812
3,0,31.0,0.45854533472131875
3,1,95.0,0.12576603716338405
3,1,96.0,0.26143737780882115
3,1,70.0,0.2323941153788306
3,1,31.0,0.6216797793687712
3,2,95.0,0.0678879727113667
3,2,96.0,0.31931544226083847
3,2,70.0,0.17451605092681324
3,2,31.0,0.5638017149167538
3,3,95.0,0.00421965727740619
3,3,96.0,0.39142307224961137
3,3,70.0,0.10240842093804034
3,3,31.0,0.49169408492798095
4,0,38.0,0.10718212081909034
4,0,87.0,0.19491128801971486
4,0,84.0,0.0975318578206426
4,0,16.0,0.46432017623105964
4,1,38.0,0.04016310340606554
4,1,87.0,0.12789227060669006
4,1,84.0,0.03051284040761779
4,1,16.0,0.39730115881803485
4,2,38.0,0.0613446544265414
4,2,87.0,0.14907382162716593
4,2,84.0,0.05169439142809365
4,2,16.0,0.4184827098385107
4,3,38.0,0.09211686944374468
4,3,87.0,0.1798460366443692
4,3,84.0,0.08246660644529694
4,3,16.0,0.449254924855714
5,0,13.0,0.47323881795497647
5,0,36.0,0.160629895339943
5,0,99.0,0.2746363851542244
5,0,3.0,0.033427510513367426
5,1,13.0,0.5097680127667888
5,1,36.0,0.19715909015175537
5,1,99.0,0.3111655799660367
5,1,3.0,0.003101684298444929
5,2,13.0,0.49265511627544656
5,2,36.0,0.1800461936604131
5,2,99.0,0.2940526834746945
5,2,3.0,0.014011212192897332
5,3,13.0,0.4791276157316643
5,3,36.0,0.16651869311663078
5,3,99.0,0.28052518293091216
5,3,3.0,0.027538712736679655
6,0,58.0,0.3503918310275018
6,0,98.0,0.3103186097597299
6,0,33.0,0.12119438224859212
6,0,44.0,0.318821663074083
6,1,58.0,0.3610177751067596
6,1,98.0,0.32094455383898757
6,1,33.0,0.13182032632784985
6,1,44.0,0.32944760715334076
6,2,58.0,0.3527004089384137
6,2,98.0,0.3126271876706417
6,2,33.0,0.12350296015950395
6,2,44.0,0.3211302409849949
6,3,58.0,0.3523415226863545
6,3,98.0,0.31226830141858253
6,3,33.0,0.12314407390744476
6,3,44.0,0.32077135473293567
7,0,47.0,0.48338794823156284
7,0,11.0,0.7478749280636057
7,0,90.0,0.5113563210283538
7,0,2.0,0.29739898267556475
7,1,47.0,0.11881903824655639
7,1,11.0,0.3833060180785992
7,1,90.0,0.14678741104334742
7,1,2.0,0.6619678926605712
7,2,47.0,0.33469691554813336
7,2,11.0,0.5991838953801761
7,2,90.0,0.36266528834492434
7,2,2.0,0.44609001535899423
7,3,47.0,0.4595010348685258
7,3,11.0,0.7239880147005686
7,3,90.0,0.48746940766531677
7,3,2.0,0.3212858960386018
8,0,20.0,0.6446472631051469
8,0,37.0,0.6490179399750967
8,0,25.0,0.6187934013443125
8,0,73.0,0.5945231150973321
8,1,20.0,0.5429436078006198
8,1,37.0,0.5473142846705696
8,1,25.0,0.5170897460397854
8,1,73.0,0.49281945979280506
8,2,20.0,0.576205912560604
8,2,37.0,0.5805765894305539
8,2,25.0,0.5503520507997697
8,2,73.0,0.5260817645527894
8,3,20.0,0.6098531774787956
8,3,37.0,0.6142238543487454
8,3,25.0,0.5839993157179612
8,3,73.0,0.5597290294709809
9,0,29.0,0.5301443798646733
9,0,97.0,0.11848928552171603
9,0,92.0,0.0839868219119575
9,0,4.0,0.022318351995930512
9,1,29.0,0.5424083356933886
9,1,97.0,0.10622532969300065
9,1,92.0,0.0962507777406729
9,1,4.0,0.0345823078246459
9,2,29.0,0.5440760651187502
9,2,97.0,0.10455760026763909
9,2,92.0,0.09791850716603445
9,2,4.0,0.03625003725000746
9,3,29.0,0.5281486954184517
9,3,97.0,0.12048496996793766
9,3,92.0,0.08199113746573589
9,3,4.0,0.020322667549708892
10,0,61.0,0.06424296301594964
10,0,74.0,0.0495731458133455
10,0,34.0,0.061031365339151
10,0,14.0,0.10106828900262317
10,1,61.0,0.15618630040757636
10,1,74.0,0.0423701915782812
10,1,34.0,0.0309119720524757
10,1,14.0,0.009124951610996468
10,2,61.0,0.09487832037432754
10,2,74.0,0.018937788454967602
10,2,34.0,0.030396007980773104
10,2,14.0,0.07043293164424527
10,3,61.0,0.07134479072598623
10,3,74.0,0.04247131810330891
10,3,34.0,0.05392953762911441
10,3,14.0,0.09396646129258658
11,0,19.0,0.013833276720136942
11,0,53.0,0.45413890607157636
11,0,65.0,0.25462652416718806
11,0,78.0,0.023347196359329622
11,1,19.0,0.23016714809626015
11,1,53.0,0.21013848125517925
11,1,65.0,0.49862694898358517
11,1,78.0,0.22065322845706747
11,2,19.0,0.13786254154057442
11,2,53.0,0.302443087810865
11,2,65.0,0.40632234242789944
11,2,78.0,0.12834862190138174
11,3,19.0,0.16985798633633628
11,3,53.0,0.27044764301510316
11,3,65.0,0.4383177872236613
11,3,78.0,0.1603440666971436
12,0,75.0,0.3793847063298885
12,0,93.0,0.5234306461931575
12,0,12.0,0.5508171213112429
12,0,94.0,0.6148410357492509
12,1,75.0,0.27120872399298923
12,1,93.0,0.41525466385625825
12,1,12.0,0.4426411389743437
12,1,94.0,0.5066650534123517
12,2,75.0,0.3087235123506812
12,2,93.0,0.45276945221395015
12,2,12.0,0.4801559273320356
12,2,94.0,0.5441798417700435
12,3,75.0,0.3709924826493741
12,3,93.0,0.5150384225126431
12,3,12.0,0.5424248976307285
12,3,94.0,0.6064488120687365
13,0,42.0,0.07101616765354601
13,0,88.0,0.16389675754722216
13,0,89.0,0.17363635528526122
13,0,59.0,0.33528190558178367
13,1,42.0,0.09122214266631665
13,1,88.0,0.18410273255999282
13,1,89.0,0.19384233029803183
13,1,59.0,0.35548788059455433
13,2,42.0,0.08135325070839278
13,2,88.0,0.17423384060206892
13,2,89.0,0.183973438340108
13,2,59.0,0.34561898863663043
13,3,42.0,0.07820989916905986
13,3,88.0,0.17109048906273602
13,3,89.0,0.18083008680077506
13,3,59.0,0.34247563709729756
14,0,24.0,0.0668770560047276
14,0,22.0,0.0339600786132851
14,0,5.0,0.04837186258821189
14,0,77.0,0.4944261409031589
14,1,24.0,0.022698716584835785
14,1,22.0,0.05561569397627829
14,1,5.0,0.13794763517777528
14,1,77.0,0.4048503683135955
14,2,24.0,0.0065715511308843955
14,2,22.0,0.026345426260558108
14,2,5.0,0.1086773674620551
14,2,77.0,0.43412063602931567
14,3,24.0,0.06235073226998793
14,3,22.0,0.029433754878545427
14,3,5.0,0.05289818632295157
14,3,77.0,0.48989981716841924
15,0,81.0,0.6610466858843695
15,0,72.0,0.2964853298828965
15,0,48.0,0.3653939350462499
15,0,32.0,0.09541445298461299
15,1,81.0,0.46725155891130987
15,1,72.0,0.10269020290983683
15,1,48.0,0.17159880807319022
15,1,32.0,0.09838067398844669
15,2,81.0,0.5539184903810218
15,2,72.0,0.18935713437954882
15,2,48.0,0.2582657395429022
15,2,32.0,0.011713742518734693
15,3,81.0,0.6192724490076306
15,3,72.0,0.2547110930061576
15,3,48.0,0.32361969816951097
15,3,32.0,0.05364021610787406
16,0,60.0,0.2711964159671548
16,0,10.0,0.13460219365702925
16,0,79.0,0.30032049733156857
16,0,18.0,0.23507651529946702
16,1,60.0,0.024752986569578292
16,1,10.0,0.11184123574054726
16,1,79.0,0.05387706793399205
16,1,18.0,0.011366914098109492
16,2,60.0,0.14845723311509673
16,2,10.0,0.01186301080497118
16,2,79.0,0.17758131447951048
16,2,18.0,0.11233733244740896
16,3,60.0,0.19711046097862914
16,3,10.0,0.060516238668503586
16,3,79.0,0.2262345423430429
16,3,18.0,0.16099056031094136
17,0,30.0,0.273880431784024
17,0,76.0,0.04340202548665392
17,0,83.0,0.3907398779694879
17,0,45.0,0.21986138689141257
17,1,30.0,0.22026823183056715
17,1,76.0,0.09701422544011074
17,1,83.0,0.33712767801603105
17,1,45.0,0.16624918693795576
17,2,30.0,0.24338843326632958
17,2,76.0,0.0738940240043483
17,2,83.0,0.3602478794517935
17,2,45.0,0.1893693883737182
17,3,30.0,0.24338843326632958
17,3,76.0,0.0738940240043483
17,3,83.0,0.3602478794517935
17,3,45.0,0.1893693883737182
18,0,1.0,0.25489205491102546
18,0,9.0,0.061227685951345256
18,0,43.0,0.2837515445392946
18,0,51.0,0.011951182239106184
18,1,1.0,0.020662189947964253
18,1,9.0,0.336781930810335
18,1,43.0,0.008197299680304838
18,1,51.0,0.26360306261988353
18,2,1.0,0.01743191682736992
18,2,9.0,0.2986878240350008
18,2,43.0,0.04629140645563902
18,2,51.0,0.22550895584454936
18,3,1.0,0.2552072636481746
18,3,9.0,0.060912477214196126
18,3,43.0,0.2840667532764437
18,3,51.0,0.012266390976255315
19,0,80.0,0.5074255445042177
19,0,7.0,0.3786941971151785
19,0,63.0,0.5000266679750877
19,0,67.0,0.500898311051134
19,1,80.0,0.3182606733956644
19,1,7.0,0.1895293260066252
19,1,63.0,0.31086179686653437
19,1,67.0,0.3117334399425808
19,2,80.0,0.33804259039941176
19,2,7.0,0.2093112430103726
19,2,63.0,0.33064371387028174
19,2,67.0,0.33151535694632817
19,3,80.0,0.4138463220457108
19,3,7.0,0.2851149746566717
19,3,63.0,0.4064474455165808
19,3,67.0,0.4073190885926272
20,0,46.0,0.2585229596953269
20,0,71.0,0.2845706281939055
20,0,82.0,0.10104558019053086
20,0,62.0,0.46537259827344046
20,1,46.0,0.27584515536591403
20,1,71.0,0.2672484325233184
20,1,82.0,0.08372338451994375
20,1,62.0,0.44805040260285334
20,2,46.0,0.2662622273983893
20,2,71.0,0.2768313604908431
20,2,82.0,0.09330631248746848
20,2,62.0,0.4576333305703781
20,3,46.0,0.2622167293635932
20,3,71.0,0.2808768585256392
20,3,82.0,0.09735181052226455
20,3,62.0,0.4616788286051742
21,0,52.0,0.24754244472648437
21,0,69.0,0.0611110012638965
21,0,8.0,0.2714380980998893
21,0,68.0,0.06414352495396718
21,1,52.0,0.142951174400408
21,1,69.0,0.1657022715899729
21,1,8.0,0.16684682777381288
21,1,68.0,0.16873479528004356
21,2,52.0,0.18010699911026645
21,2,69.0,0.1285464468801144
21,2,8.0,0.20400265248367133
21,2,68.0,0.13157897057018508
21,3,52.0,0.22123419473769612
21,3,69.0,0.08741925125268477
21,3,8.0,0.245129848111101
21,3,68.0,0.09045177494275544
22,0,85.0,0.31529067811146977
22,0,28.0,0.6130408021955573
22,0,39.0,0.1738242964779371
22,0,66.0,0.16887323575848145
22,1,85.0,0.2655313261869096
22,1,28.0,0.5632814502709972
22,1,39.0,0.12406494455337694
22,1,66.0,0.1191138838339213
22,2,85.0,0.2828206905739748
22,2,28.0,0.5805708146580624
22,2,39.0,0.14135430894044212
22,2,66.0,0.13640324822098648
22,3,85.0,0.3084156119667035
22,3,28.0,0.606165736050791
22,3,39.0,0.1669492303331708
22,3,66.0,0.16199816961371516
23,0,55.0,0.012528594170958758
23,0,64.0,0.24337579116474822
23,0,6.0,0.4376230406950386
23,0,40.0,0.19187461842145903
23,1,55.0,0.10521458095522943
23,1,64.0,0.3611189662909364
23,1,6.0,0.5553662158212268
23,1,40.0,0.07413144329527084
23,2,55.0,0.04803088046868189
23,2,64.0,0.3039352658043889
23,2,6.0,0.4981825153346793
23,2,40.0,0.13131514378181838
23,3,55.0,0.017640929257293013
23,3,64.0,0.273545314593
23,3,6.0,0.4677925641232904
23,3,40.0,0.16170509499320726
24,0,91.0,0.31588851815800933
24,0,17.0,0.14647366612497012
24,0,26.0,0.5240577539329183
24,0,54.0,0.24812700919433373
24,1,91.0,0.15037932398654158
24,1,17.0,0.019035528046497607
24,1,26.0,0.3585485597614505
24,1,54.0,0.082617815022866
24,2,91.0,0.23606557935944283
24,2,17.0,0.06665072732640365
24,2,26.0,0.4442348151343518
24,2,54.0,0.16830407039576725
24,3,91.0,0.27844396777200475
24,3,17.0,0.10902911573896554
24,3,26.0,0.4866132035469137
24,3,54.0,0.21068245880832914
25,0,44.0,0.14008215251274614
25,0,35.0,0.5736341680025713
25,0,38.0,0.07177999397137126
25,0,95.0,0.24466664907303015
25,0,6.0,0.31161249760786747
25,0,88.0,0.4656904253338843
25,0,98.0,0.17208777295959743
25,0,93.0,0.4417888174601313
25,0,7.0,0.07164246878942672
25,0,58.0,0.26609906125283045
25,1,44.0,0.24311377219061273
25,1,35.0,0.4706025483247047
25,1,38.0,0.03125162570649534
25,1,95.0,0.3476982687508967
25,1,6.0,0.414644117285734
25,1,88.0,0.3626588056560177
25,1,98.0,0.06905615328173081
25,1,93.0,0.33875719778226476
25,1,7.0,0.17467408846729332
25,1,58.0,0.16306744157496386
25,2,44.0,0.2010349326477583
25,2,35.0,0.5126813878675591
25,2,38.0,0.010827213836359104
25,2,95.0,0.3056194292080423
25,2,6.0,0.3725652777428796
25,2,88.0,0.4047376451988721
25,2,98.0,0.11113499282458526
25,2,93.0,0.38083603732511917
25,2,7.0,0.13259524892443889
25,2,58.0,0.2051462811178183
25,3,44.0,0.19882970189402224
25,3,35.0,0.5148866186212951
25,3,38.0,0.013032444590095154
25,3,95.0,0.3034141984543062
25,3,6.0,0.37036004698914354
25,3,88.0,0.4069428759526082
25,3,98.0,0.11334022357832131
25,3,93.0,0.38304126807885525
25,3,7.0,0.13039001817070284
25,3,58.0,0.20735151187155434
26,0,10.0,0.32770293833049047
26,0,21.0,0.28616256054159184
26,0,74.0,0.37632650154591163
26,0,54.0,0.6369539066766958
26,0,2.0,0.2511168407967285
26,0,28.0,0.3258879929430103
26,0,24.0,0.10072481071867131
26,0,73.0,0.027789551509787132
26,0,77.0,0.23391185966294598
26,0,68.0,0.13080283430438627
26,1,10.0,0.29329176684121433
26,1,21.0,0.32057373203086803
26,1,74.0,0.34191533005663544
26,1,54.0,0.6025427351874196
26,1,2.0,0.2167056693074524
26,1,28.0,0.3602991644322865
26,1,24.0,0.13513598220794745
26,1,73.0,0.006621619979489013
26,1,77.0,0.19950068817366984
26,1,68.0,0.09639166281511014
26,2,10.0,0.29329176684121433
26,2,21.0,0.32057373203086803
26,2,74.0,0.34191533005663544
26,2,54.0,0.6025427351874196
26,2,2.0,0.2167056693074524
26,2,28.0,0.3602991644322865
26,2,24.0,0.13513598220794745
26,2,73.0,0.006621619979489013
26,2,77.0,0.19950068817366984
26,2,68.0,0.09639166281511014
26,3,10.0,0.3048371533524473
26,3,21.0,0.30902834551963504
26,3,74.0,0.3534607165678684
26,3,54.0,0.6140881216986526
26,3,2.0,0.22825105581868532
26,3,28.0,0.3487537779210535
26,3,24.0,0.1235905956967145
26,3,73.0,0.004923766531743944
26,3,77.0,0.21104607468490277
26,3,68.0,0.1079370493263431
27,0,41.0,0.42098086091374876
27,0,70.0,0.335261079553564
27,0,50.0,0.024922166803588483
27,0,31.0,0.2698951449204979
27,0,94.0,0.40658796520800744
27,0,89.0,0.20676042629367386
27,0,51.0,0.0002787138801844252
27,0,60.0,0.44835337001310394
27,0,80.0,0.2531645017852003
27,0,18.0,0.464513916531364
27,1,41.0,0.36370073226541183
27,1,70.0,0.27798095090522706
27,1,50.0,0.08220229545192538
27,1,31.0,0.3271752735688348
27,1,94.0,0.3493078365596705
27,1,89.0,0.14948029764533693
27,1,51.0,0.05700141476815247
27,1,60.0,0.5056334986614408
27,1,80.0,0.19588437313686335
27,1,18.0,0.40723378788302705
27,2,41.0,0.3815430086260017
27,2,70.0,0.29582322726581695
27,2,50.0,0.0643600190913355
27,2,31.0,0.3093329972082449
27,2,94.0,0.3671501129202604
27,2,89.0,0.16732257400592682
27,2,51.0,0.03915913840756259
27,2,60.0,0.487791222300851
27,2,80.0,0.21372664949745324
27,2,18.0,0.42507606424361694
27,3,41.0,0.39573732785978133
27,3,70.0,0.31001754649959656
27,3,50.0,0.050165699857555895
27,3,31.0,0.2951386779744653
27,3,94.0,0.38134443215404
27,3,89.0,0.18151689323970643
27,3,51.0,0.024964819173782987
27,3,60.0,0.47359690306707136
27,3,80.0,0.22792096873123285
27,3,18.0,0.43927038347739655
28,0,46.0,0.4103750057637692
28,0,59.0,0.5195909302098627
28,0,20.0,0.1629732036177843
28,0,0.0,0.26488841201230534
28,0,56.0,0.019579788277924236
28,0,85.0,0.1958009355733816
28,0,33.0,0.30825277323023864
28,0,22.0,0.06357768653824855
28,0,25.0,0.39639122714554886
28,0,26.0,0.3509720233590526
28,1,46.0,0.4173812440121689
28,1,59.0,0.512584691961463
28,1,20.0,0.16997944186618408
28,1,0.0,0.2578821737639056
28,1,56.0,0.012573550029524486
28,1,85.0,0.20280717382178137
28,1,33.0,0.3012465349818389
28,1,22.0,0.056571448289848794
28,1,25.0,0.4033974653939486
28,1,26.0,0.34396578511065284
28,2,46.0,0.4491565030360045
28,2,59.0,0.48080943293762735
28,2,20.0,0.20175470089001968
28,2,0.0,0.22610691474007
28,2,56.0,0.019201708994311135
28,2,85.0,0.23458243284561697
28,2,33.0,0.2694712759580033
28,2,22.0,0.024796189266013173
28,2,25.0,0.4351727244177842
28,2,26.0,0.31219052608681724
28,3,46.0,0.4210196054463672
28,3,59.0,0.5089463305272647
28,3,20.0,0.17361780330038235
28,3,0.0,0.25424381232970733
28,3,56.0,0.008935188595326198
28,3,85.0,0.20644553525597964
28,3,33.0,0.29760817354764063
28,3,22.0,0.052933086855650506
28,3,25.0,0.4070358268281469
28,3,26.0,0.3403274236764546
29,0,36.0,0.011160185759001073
29,0,65.0,0.03355202428937354
29,0,4.0,0.6762681708239371
29,0,64.0,0.3110295622573936
29,0,45.0,0.09725235522410977
29,0,69.0,0.0061204951782874994
29,0,62.0,0.25620779339680305
29,0,13.0,0.22550413688897064
29,0,72.0,0.6060739287245761
29,0,99.0,0.4648063855973116
29,1,36.0,0.18528468363661438
29,1,65.0,0.229996893684989
29,1,4.0,0.47982330142832164
29,1,64.0,0.11458469286177811
29,1,45.0,0.09919251417150568
29,1,69.0,0.20256536457390295
29,1,62.0,0.059762924001187614
29,1,13.0,0.029059267493355176
29,1,72.0,0.40962905932896065
29,1,99.0,0.2683615162016961
29,2,36.0,0.1579595788643693
29,2,65.0,0.2026717889127439
29,2,4.0,0.5071484062005668
29,2,64.0,0.14190979763402323
29,2,45.0,0.07186740939926058
29,2,69.0,0.17524025980165786
29,2,62.0,0.08708802877343272
29,2,13.0,0.05638437226560028
29,2,72.0,0.43695416410120574
29,2,99.0,0.2956866209739412
29,3,36.0,0.1661137782503076
29,3,65.0,0.2108259882986822
29,3,4.0,0.4989942068146284
29,3,64.0,0.1337555982480849
29,3,45.0,0.08002160878519891
29,3,69.0,0.18339445918759617
29,3,62.0,0.07893382938749438
29,3,13.0,0.04823017287966194
29,3,72.0,0.42879996471526743
29,3,99.0,0.28753242158800285
30,0,57.0,0.022815312233282092
30,0,97.0,0.058717984486603175
30,0,19.0,0.04085765052204496
30,0,48.0,0.0368616560067226
30,0,29.0,0.6600520101921687
30,0,11.0,0.029730545684258564
30,0,3.0,0.21922170426334472
30,0,90.0,0.12191594635528097
30,0,55.0,0.12347476891937276
30,0,96.0,0.08635589750164424
30,1,57.0,0.07157418339184367
30,1,97.0,0.009959113328041596
30,1,19.0,0.08961652168060653
30,1,48.0,0.08562052716528418
30,1,29.0,0.7088108813507303
30,1,11.0,0.07848941684282014
30,1,3.0,0.17046283310478313
30,1,90.0,0.17067481751384256
30,1,55.0,0.17223364007793435
30,1,96.0,0.03759702634308266
30,2,57.0,0.1353870964460307
30,2,97.0,0.053853799726145415
30,2,19.0,0.15342943473479354
30,2,48.0,0.1494334402194712
30,2,29.0,0.7726237944049174
30,2,11.0,0.14230232989700714
30,2,3.0,0.10664992005059613
30,2,90.0,0.23448773056802957
30,2,55.0,0.23604655313212136
30,2,96.0,0.02621588671110435
30,3,57.0,0.16313018148070887
30,3,97.0,0.08159688476082361
30,3,19.0,0.18117251976947174
30,3,48.0,0.1771765252541494
30,3,29.0,0.8003668794395956
30,3,11.0,0.17004541493168535
30,3,3.0,0.07890683501591794
30,3,90.0,0.2622308156027078
30,3,55.0,0.26378963816679957
30,3,96.0,0.05395897174578254
31,0,84.0,0.053064314077274174
31,0,1.0,0.11823251508664348
31,0,78.0,0.001781236134999635
31,0,76.0,0.40022228247423125
31,0,39.0,0.13857127591237456
31,0,63.0,0.031695106178265896
31,0,16.0,0.12306595806430627
31,0,9.0,0.5269713280200607
31,0,34.0,0.04218865412433059
31,0,30.0,0.10760585762791451
31,1,84.0,0.1003194853990067
31,1,1.0,0.07097734376491094
31,1,78.0,0.0454739351867329
31,1,76.0,0.35296711115249874
31,1,39.0,0.18582644723410707
31,1,63.0,0.015560065143466641
31,1,16.0,0.1703211293860388
31,1,9.0,0.5742264993417934
31,1,34.0,0.005066517197401946
31,1,30.0,0.060350686306181976
31,2,84.0,0.045976871624504714
31,2,1.0,0.12531995753941294
31,2,78.0,0.008868678587769095
31,2,76.0,0.40730972492700074
31,2,39.0,0.13148383345960507
31,2,63.0,0.038782548631035356
31,2,16.0,0.11597851561153681
31,2,9.0,0.5198838855672914
31,2,34.0,0.04927609657710005
31,2,30.0,0.11469330008068397
31,3,84.0,0.0842815014902428
31,3,1.0,0.08701532767367486
31,3,78.0,0.02943595127796899
31,3,76.0,0.36900509506126267
31,3,39.0,0.16978846332534317
31,3,63.0,0.00047791876529726905
31,3,16.0,0.1542831454772749
31,3,9.0,0.5581885154330294
31,3,34.0,0.010971466711361965
31,3,30.0,0.07638867021494589
32,0,66.0,0.45906684249173524
32,0,91.0,0.1553040119475749
32,0,23.0,0.15159440114753456
32,0,53.0,0.10300059628487823
32,0,81.0,0.1363689093722136
32,0,27.0,0.00796991279165343
32,0,86.0,0.2793033146641036
32,0,5.0,0.26359440360662817
32,0,43.0,0.17252242589861472
32,0,49.0,0.4057095634120052
32,1,66.0,0.5705498193083849
32,1,91.0,0.04382103513092525
32,1,23.0,0.04011142433088491
32,1,53.0,0.00848238053177143
32,1,81.0,0.24785188618886325
32,1,27.0,0.10351306402499623
32,1,86.0,0.16782033784745393
32,1,5.0,0.15211142678997852
32,1,43.0,0.28400540271526437
32,1,49.0,0.29422658659535555
32,2,66.0,0.5705498193083849
32,2,91.0,0.04382103513092525
32,2,23.0,0.04011142433088491
32,2,53.0,0.00848238053177143
32,2,81.0,0.24785188618886325
32,2,27.0,0.10351306402499623
32,2,86.0,0.16782033784745393
32,2,5.0,0.15211142678997852
32,2,43.0,0.28400540271526437
32,2,49.0,0.29422658659535555
32,3,66.0,0.47833654120441266
32,3,91.0,0.13603431323489745
32,3,23.0,0.1323247024348571
32,3,53.0,0.08373089757220079
32,3,81.0,0.15563860808489105
32,3,27.0,0.011299785921024014
32,3,86.0,0.26003361595142616
32,3,5.0,0.24432470489395072
32,3,43.0,0.19179212461129216
32,3,49.0,0.3864398646993278
33,0,47.0,0.08126517187001053
33,0,17.0,0.018298908392061664
33,0,92.0,0.09155002835156285
33,0,42.0,0.1298105318128548
33,0,67.0,0.03537965896793803
33,0,83.0,0.40148853071156765
33,0,79.0,0.01803422400893734
33,0,14.0,0.08098254075898359
33,0,12.0,0.7020925137994417
33,0,82.0,0.09606876358278207
33,1,47.0,0.27624708862628095
33,1,17.0,0.21328082514833208
33,1,92.0,0.10343188840470757
33,1,42.0,0.3247924485691252
33,1,67.0,0.1596022577883324
33,1,83.0,0.20650661395529724
33,1,79.0,0.17694769274733307
33,1,14.0,0.275964457515254
