,context,p_value,agent,satisfaction,Cumulative_Satisfaction
316,316,3,71.0,0.1580787370591999,94.25733815388264
317,317,3,71.0,0.2608118063560037,94.51814996023865
318,318,3,71.0,0.1840794373786741,94.70222939761732
319,319,3,71.0,0.2822480665123997,94.98447746412972
320,320,3,71.0,0.2536254683777151,95.23810293250743
321,321,3,71.0,0.0421369231711506,95.28023985567859
322,322,3,71.0,0.1827873467702888,95.46302720244887
323,323,3,71.0,0.2929899296081528,95.75601713205702
324,324,3,71.0,0.1433878634176661,95.8994049954747
325,325,3,71.0,0.2829100015755345,96.18231499705023
326,326,3,71.0,0.3511621862055623,96.5334771832558
327,327,3,71.0,0.3518907524617231,96.88536793571751
328,328,3,71.0,0.2568591734378052,97.14222710915531
329,329,3,71.0,0.2442957311942516,97.38652284034957
330,330,3,71.0,0.1473858966723337,97.5339087370219
331,331,3,71.0,0.0739617346404972,97.60787047166241
332,332,3,71.0,0.3280779553196012,97.93594842698201
333,333,3,71.0,0.01235301165926,97.94830143864127
334,334,3,71.0,0.0557777472657659,98.00407918590703
335,335,3,71.0,0.2983605660988367,98.30243975200587
336,336,3,71.0,0.1916717394747624,98.49411149148062
337,337,3,71.0,0.1816371717330047,98.67574866321364
338,338,3,71.0,0.2978440796329019,98.97359274284653
339,339,3,71.0,0.2119836965388875,99.18557643938543
340,340,3,71.0,0.2050862317736638,99.39066267115909
341,341,3,71.0,0.1448651776962073,99.5355278488553
342,342,3,71.0,0.2761851753045341,99.81171302415983
343,343,3,71.0,0.2528182309623792,100.0645312551222
344,344,3,71.0,0.2117794208109505,100.27631067593316
345,345,3,71.0,0.3425679377170936,100.61887861365025
346,346,3,71.0,0.1078845736560764,100.72676318730633
347,347,3,71.0,0.1693872169878059,100.89615040429413
348,348,3,71.0,0.1824526470130559,101.07860305130718
349,349,3,71.0,0.3914875596871067,101.47009061099429
350,350,3,71.0,0.1598105185172325,101.62990112951152
351,351,3,71.0,0.2292709919551859,101.85917212146671
352,352,3,71.0,0.0890014925167826,101.9481736139835
353,353,3,71.0,0.2611925843338038,102.2093661983173
354,354,3,71.0,0.3422639700052315,102.55163016832253
355,355,3,71.0,0.2160167019474574,102.76764687026999
356,356,3,71.0,0.3307838638002507,103.09843073407023
357,357,3,71.0,0.1233552112843623,103.2217859453546
358,358,3,71.0,0.0267672844087007,103.2485532297633
359,359,3,71.0,0.1847905156024983,103.4333437453658
360,360,3,71.0,0.4218701330783186,103.85521387844412
361,361,3,71.0,0.135177628459139,103.99039150690326
362,362,3,71.0,0.1413312881340937,104.13172279503735
363,363,3,71.0,0.2778756949955277,104.40959849003288
364,364,3,71.0,0.2502116036167688,104.65981009364965
365,365,3,71.0,0.3649047692780295,105.02471486292768
366,366,3,71.0,0.2351215052505487,105.25983636817823
367,367,3,71.0,0.0276833045431914,105.28751967272142
368,368,3,71.0,0.3216535506929933,105.60917322341442
369,369,3,71.0,0.2951005346398107,105.90427375805422
370,370,3,71.0,0.2452324736946599,106.14950623174889
371,371,3,71.0,0.3268441755464361,106.47635040729531
372,372,3,71.0,0.2605490739899342,106.73689948128525
373,373,3,71.0,0.252905998669944,106.9898054799552
374,374,3,71.0,0.3054840066690809,107.29528948662428
375,375,3,71.0,0.2446838736783146,107.5399733603026
376,376,3,71.0,0.3195677751719052,107.8595411354745
377,377,3,71.0,0.2492289091764574,108.10877004465095
378,378,3,71.0,0.458285807758288,108.56705585240924
379,379,3,71.0,0.342843528450163,108.9098993808594
380,380,3,71.0,0.3512113138599668,109.26111069471938
381,381,3,71.0,0.2742126108486326,109.535323305568
382,382,3,71.0,0.3125236132728111,109.84784691884082
383,383,3,71.0,0.2309890522059417,110.07883597104676
384,384,3,71.0,0.2159053178995327,110.2947412889463
385,385,3,71.0,0.299444675789057,110.59418596473535
386,386,3,71.0,0.4445347467078223,111.03872071144318
387,387,3,71.0,0.1952649682207498,111.23398567966392
388,388,3,71.0,0.1755743606298129,111.40956004029373
389,389,3,71.0,0.2150035486484804,111.62456358894221
390,390,3,71.0,0.005387699457112,111.62995128839933
391,391,3,71.0,0.195923479694997,111.82587476809432
392,392,3,71.0,0.2096216517754197,112.03549641986974
393,393,3,71.0,0.2662784019695386,112.30177482183929
394,394,3,71.0,0.1826489169464941,112.48442373878578
395,395,3,71.0,0.2885081034491992,112.77293184223497
