,context,p_value,agent,satisfaction,Cumulative_Satisfaction
305,305,3,62.0,0.4743942996008684,92.68372211801723
306,306,3,62.0,0.1143648838742686,92.7980870018915
307,307,3,62.0,0.5429312947402071,93.3410182966317
308,308,3,62.0,0.1310279947278781,93.47204629135959
309,309,3,62.0,0.1915666023161986,93.66361289367579
310,310,3,62.0,0.2490527889369692,93.91266568261275
311,311,3,62.0,0.2878811065856926,94.20054678919844
312,312,3,62.0,0.0805359036371705,94.28108269283561
313,313,3,62.0,0.0459006231438948,94.32698331597952
314,314,3,62.0,0.207938435889574,94.53492175186909
315,315,3,62.0,0.3210527313627526,94.85597448323183
316,316,3,62.0,0.6134054737885952,95.46937995702044
317,317,3,62.0,0.202188306846679,95.67156826386712
318,318,3,62.0,0.3063502301504841,95.9779184940176
319,319,3,62.0,0.0372692672070647,96.01518776122467
320,320,3,62.0,0.3987472125510474,96.41393497377571
321,321,3,62.0,0.292406329342941,96.70634130311865
322,322,3,62.0,0.5196193782896679,97.22596068140832
323,323,3,62.0,0.1358367532505892,97.36179743465891
