,context,p_value,agent,satisfaction,Cumulative_Satisfaction
265,265,3,66.0,0.1192540432739499,43.708025071206734
266,266,3,66.0,0.0467977599516677,43.75482283115841
267,267,3,66.0,0.3098092865198302,44.06463211767824
268,268,3,66.0,0.2555738625841836,44.320205980262415
269,269,3,66.0,0.1664224322577168,44.48662841252013
270,270,3,66.0,0.0380073878069502,44.52463580032708
271,271,3,66.0,0.3221717020199329,44.84680750234702
272,272,3,66.0,0.1479781182413643,44.99478562058838
273,273,3,66.0,0.0381802065274964,45.03296582711588
274,274,3,66.0,0.3012473265768081,45.33421315369269
275,275,3,66.0,0.0215589157654388,45.355772069458126
276,276,3,66.0,0.0547737452368737,45.410545814695
277,277,3,66.0,0.1359109618481602,45.54645677654316
278,278,3,66.0,0.3345480653509597,45.88100484189412
279,279,3,66.0,0.1981980335986438,46.07920287549276
280,280,3,66.0,0.0245225081781638,46.10372538367093
281,281,3,66.0,0.023050151606649,46.126775535277574
282,282,3,66.0,0.0665250497370456,46.19330058501462
283,283,3,66.0,0.2335382085747504,46.42683879358937
284,284,3,66.0,0.1075393280156445,46.534378121605016
285,285,3,66.0,0.1049979335334384,46.639376055138456
286,286,3,66.0,0.1156678755460207,46.75504393068447
287,287,3,66.0,0.1377461266232156,46.89279005730769
288,288,3,66.0,0.1462217284496322,47.039011785757324
289,289,3,66.0,0.0006498989947866,47.03966168475211
290,290,3,66.0,0.1051603296122626,47.14482201436437
291,291,3,66.0,0.1106567386680462,47.25547875303242
292,292,3,66.0,0.1637871186335074,47.41926587166593
293,293,3,66.0,0.0363177121900632,47.45558358385599
294,294,3,66.0,0.189316758707233,47.644900342563226
295,295,3,66.0,0.0323720983137804,47.677272440877005
296,296,3,66.0,0.2330522395123311,47.91032468038934
297,297,3,66.0,0.1135402044142427,48.02386488480358
298,298,3,66.0,0.1446573108698629,48.16852219567344
299,299,3,66.0,0.048003774150868,48.21652596982431
300,300,3,66.0,0.0702051931644765,48.28673116298879
301,301,3,66.0,0.0918577286604824,48.378588891649265
302,302,3,66.0,0.1583226209616828,48.53691151261095
303,303,3,66.0,0.1526934666634854,48.689604979274435
304,304,3,66.0,0.0519541851193494,48.741559164393784
305,305,3,66.0,0.3737701864861626,49.115329350879946
306,306,3,66.0,0.0241436071502677,49.13947295803021
307,307,3,66.0,0.0160714100233174,49.15554436805353
308,308,3,66.0,0.2825192971328307,49.43806366518636
309,309,3,66.0,0.1573499943694001,49.59541365955576
310,310,3,66.0,0.1178807555721959,49.713294415127955
311,311,3,66.0,0.0286253980806482,49.741919813208604
312,312,3,66.0,0.2260018634370426,49.96792167664565
313,313,3,66.0,0.0320832277171668,50.00000490436282
314,314,3,66.0,0.0100707981423781,50.01007570250519
315,315,3,66.0,0.0330719330634404,50.04314763556864
316,316,3,66.0,0.266440810397242,50.30958844596588
317,317,3,66.0,0.038027865222765,50.34761631118864
318,318,3,66.0,0.0166083603697798,50.36422467155842
319,319,3,66.0,0.1487478269160302,50.512972498474454
320,320,3,66.0,0.3447253255372458,50.857697824011694
321,321,3,66.0,0.1003437859347741,50.95804160994647
322,322,3,66.0,0.0052072341747391,50.96324884412121
323,323,3,66.0,0.0959273334973471,51.05917617761856
