context,p_value,agent,satisfaction
33,0,79.0,0.31833186003258984
33,0,49.0,0.6083370421588268
33,0,54.0,0.7008975002451183
33,0,6.0,0.23032726716561563
33,0,92.0,0.770834395503815
33,0,31.0,0.027772246805707917
33,0,26.0,0.2434464891287526
33,1,38.0,0.2158721336947735
33,1,82.0,0.03759836193228408
33,1,9.0,0.025024118444795528
33,1,79.0,0.1563713047753088
33,1,49.0,0.4463764869015457
33,1,54.0,0.5389369449878374
33,1,6.0,0.06836671190833461
33,1,92.0,0.6088738402465339
33,1,31.0,0.13418830845157312
33,1,26.0,0.40540704438603364
33,2,38.0,0.19425887143842896
33,2,82.0,0.05921162418862863
33,2,9.0,0.04663738070114008
33,2,79.0,0.17798456703165336
33,2,49.0,0.46798974915789027
33,2,54.0,0.5605502072441819
33,2,6.0,0.08997997416467916
33,2,92.0,0.6304871025028785
33,2,31.0,0.11257504619522857
33,2,26.0,0.38379378212968907
33,3,38.0,0.1780340967383852
33,3,82.0,0.0754363988886724
33,3,9.0,0.06286215540118384
33,3,79.0,0.19420934173169713
33,3,49.0,0.484214523857934
33,3,54.0,0.5767749819442256
33,3,6.0,0.10620474886472292
33,3,92.0,0.6467118772029222
33,3,31.0,0.0963502714951848
33,3,26.0,0.3675690074296453
34,0,57.0,0.13217601121446806
34,0,3.0,0.06627739143214258
34,0,70.0,0.18424753077187847
34,0,12.0,0.06372527123057017
34,0,41.0,0.030938867571802763
34,0,67.0,0.2720380149269106
34,0,1.0,0.15307679693208895
34,0,24.0,0.11248410368165415
34,0,14.0,0.3341115142244066
34,0,75.0,0.06965212856094564
34,1,57.0,0.07356986808536531
34,1,3.0,0.12488353456124532
34,1,70.0,0.12564138764277574
34,1,12.0,0.1223314143596729
34,1,41.0,0.08954501070090551
34,1,67.0,0.21343187179780787
34,1,1.0,0.21168294006119168
34,1,24.0,0.17109024681075688
34,1,14.0,0.2755053710953039
34,1,75.0,0.1282582716900484
34,2,57.0,0.07356986808536531
34,2,3.0,0.12488353456124532
34,2,70.0,0.12564138764277574
34,2,12.0,0.1223314143596729
34,2,41.0,0.08954501070090551
34,2,67.0,0.21343187179780787
34,2,1.0,0.21168294006119168
34,2,24.0,0.17109024681075688
34,2,14.0,0.2755053710953039
34,2,75.0,0.1282582716900484
34,3,57.0,0.14826733514848062
34,3,3.0,0.05018606749813
34,3,70.0,0.20033885470589105
34,3,12.0,0.0476339472965576
34,3,41.0,0.014847543637790193
34,3,67.0,0.2881293388609232
34,3,1.0,0.13698547299807637
34,3,24.0,0.09639277974764157
34,3,14.0,0.3502028381584192
34,3,75.0,0.05356080462693307
35,0,13.0,0.04122760623604159
35,0,46.0,0.09135362157706993
35,0,71.0,0.2652499991226427
35,0,7.0,0.041739638802509374
35,0,36.0,0.022791954210218138
35,0,29.0,0.10148693496066649
35,0,6.0,0.08998891584427202
35,0,34.0,0.18096431841407895
35,0,43.0,0.027574433731706274
35,0,86.0,0.05908687022084208
35,0,25.0,0.19563477229852128
35,0,30.0,0.0028630645513712423
35,0,68.0,0.3657860891592501
35,0,8.0,0.0778173142978955
35,0,12.0,0.25647541654124023
35,0,50.0,0.10528498140882481
35,0,70.0,0.044425551749483524
35,0,58.0,0.06328454688349297
35,0,61.0,0.08305702373469839
35,0,63.0,0.22391653513910803
35,0,4.0,0.0713394596024429
35,0,45.0,0.43470842386881037
35,0,57.0,0.04945637351829829
35,0,91.0,0.27272133287446443
35,0,38.0,0.020789771308357206
35,1,13.0,0.12480624979254452
35,1,46.0,0.17493226513357285
35,1,71.0,0.34882864267914565
35,1,7.0,0.04183900475399356
35,1,36.0,0.10637059776672107
35,1,29.0,0.017908291404163557
35,1,6.0,0.006410272287769081
35,1,34.0,0.26454296197058186
35,1,43.0,0.11115307728820921
35,1,86.0,0.02449177333566085
35,1,25.0,0.11205612874201835
35,1,30.0,0.0807155790051317
35,1,68.0,0.44936473271575306
35,1,8.0,0.16139595785439842
35,1,12.0,0.17289677298473732
35,1,50.0,0.021706337852321872
35,1,70.0,0.12800419530598645
35,1,58.0,0.020294096673009958
35,1,61.0,0.000521619821804549
35,1,63.0,0.307495178695611
35,1,4.0,0.15491810315894583
35,1,45.0,0.3511297803123074
35,1,57.0,0.13303501707480123
35,1,91.0,0.18914268931796152
35,1,38.0,0.06278887224814574
35,2,13.0,0.12379580907742796
35,2,46.0,0.1739218244184563
35,2,71.0,0.3478182019640291
35,2,7.0,0.04082856403887699
35,2,36.0,0.10536015705160451
35,2,29.0,0.018918732119280128
35,2,6.0,0.0074207130028856524
35,2,34.0,0.2635325212554653
35,2,43.0,0.11014263657309264
35,2,86.0,0.02348133262054428
35,2,25.0,0.11306656945713492
35,2,30.0,0.07970513829001512
35,2,68.0,0.4483542920006365
35,2,8.0,0.16038551713928187
35,2,12.0,0.17390721369985387
35,2,50.0,0.022716778567438443
35,2,70.0,0.1269937545908699
35,2,58.0,0.019283655957893386
35,2,61.0,0.0004888208933120225
35,2,63.0,0.3064847379804944
35,2,4.0,0.15390766244382925
35,2,45.0,0.352140221027424
35,2,57.0,0.13202457635968465
35,2,91.0,0.19015313003307807
35,2,38.0,0.06177843153302916
35,3,13.0,0.08714122664375101
35,3,46.0,0.13726724198477935
35,3,71.0,0.3111636195303521
35,3,7.0,0.004173981605200045
35,3,36.0,0.06870557461792756
35,3,29.0,0.05557331455295707
35,3,6.0,0.04407529543656259
35,3,34.0,0.22687793882178836
35,3,43.0,0.0734880541394157
35,3,86.0,0.013173249813132663
35,3,25.0,0.14972115189081187
35,3,30.0,0.04305055585633818
35,3,68.0,0.4116997095669595
35,3,8.0,0.12373093470560492
35,3,12.0,0.21056179613353082
35,3,50.0,0.05937136100111538
35,3,70.0,0.09033917215719295
35,3,58.0,0.017370926475783557
35,3,61.0,0.03714340332698897
35,3,63.0,0.26983015554681744
35,3,4.0,0.11725308001015232
35,3,45.0,0.38879480346110096
35,3,57.0,0.09536999392600772
35,3,91.0,0.22680771246675502
35,3,38.0,0.025123849099352218
36,0,74.0,0.2700108266052593
36,0,16.0,0.08181142840087188
36,0,17.0,0.27896318090122474
36,0,95.0,0.019136959163785966
36,0,72.0,0.11606195470586349
36,0,37.0,0.4108544401489289
36,0,77.0,0.19875780991336114
36,0,82.0,0.12355352647350668
36,0,67.0,0.20009136796732904
36,0,94.0,0.3105767720277316
36,0,41.0,0.543340511993381
36,0,92.0,0.35718798383116246
36,0,42.0,0.08066431759320156
36,0,60.0,0.3346366547584513
36,0,52.0,0.11294946069462117
36,0,21.0,0.2894482045268053
36,0,3.0,0.20489122983340605
36,0,49.0,0.08950606828216856
36,0,83.0,0.12937963839518446
36,0,80.0,0.01558332187936945
36,0,59.0,0.09516253551619508
36,0,35.0,0.15066111294915058
36,0,48.0,0.30075523693933015
36,0,73.0,0.26592902311747324
36,0,40.0,0.1445126635965052
36,1,74.0,0.18694988302823862
36,1,16.0,0.16487237197789262
36,1,17.0,0.3620241244782455
36,1,95.0,0.10219790274080669
36,1,72.0,0.03300101112884277
36,1,37.0,0.32779349657190815
36,1,77.0,0.11569686633634042
36,1,82.0,0.040492582896485954
36,1,67.0,0.11703042439030832
36,1,94.0,0.22751582845071083
36,1,41.0,0.46027956841636025
36,1,92.0,0.27412704025414175
36,1,42.0,0.0023966259838191645
36,1,60.0,0.2515757111814305
36,1,52.0,0.1960104042716419
36,1,21.0,0.2063872609497846
36,1,3.0,0.12183028625638533
36,1,49.0,0.17256701185918927
36,1,83.0,0.04631869481816374
36,1,80.0,0.09864426545639017
36,1,59.0,0.012101591939174365
36,1,35.0,0.06760016937212984
36,1,48.0,0.2176942933623094
36,1,73.0,0.18286807954045248
36,1,40.0,0.06145172001948447
36,2,74.0,0.19616672867790846
36,2,16.0,0.15565552632822277
36,2,17.0,0.35280727882857565
36,2,95.0,0.09298105709113685
36,2,72.0,0.0422178567785126
36,2,37.0,0.337010342221578
36,2,77.0,0.12491371198601026
36,2,82.0,0.04970942854615579
36,2,67.0,0.12624727003997815
36,2,94.0,0.23673267410038068
36,2,41.0,0.4694964140660301
36,2,92.0,0.2833438859038116
36,2,42.0,0.006820219665850669
36,2,60.0,0.26079255683110036
36,2,52.0,0.18679355862197206
36,2,21.0,0.21560410659945442
36,2,3.0,0.13104713190605516
36,2,49.0,0.16335016620951945
36,2,83.0,0.05553554046783357
36,2,80.0,0.08942741980672034
36,2,59.0,0.021318437588844198
36,2,35.0,0.07681701502179968
36,2,48.0,0.22691113901197923
36,2,73.0,0.19208492519012232
36,2,40.0,0.0706685656691543
36,3,74.0,0.2560532858633175
36,3,16.0,0.09576896914281377
36,3,17.0,0.2929207216431666
36,3,95.0,0.033094499905727846
36,3,72.0,0.10210441396392161
36,3,37.0,0.396896899406987
36,3,77.0,0.18480026917141926
36,3,82.0,0.10959598573156479
36,3,67.0,0.18613382722538716
36,3,94.0,0.2966192312857897
36,3,41.0,0.5293829712514391
36,3,92.0,0.3432304430892206
36,3,42.0,0.06670677685125967
36,3,60.0,0.3206791140165094
36,3,52.0,0.12690700143656305
36,3,21.0,0.2754906637848634
36,3,3.0,0.19093368909146416
36,3,49.0,0.10346360902411045
36,3,83.0,0.11542209765324257
36,3,80.0,0.02954086262131133
36,3,59.0,0.0812049947742532
36,3,35.0,0.1367035722072087
36,3,48.0,0.28679769619738826
36,3,73.0,0.25197148237553135
36,3,40.0,0.1305551228545633
37,0,51.0,0.5328468416317965
37,0,64.0,0.25436596143824974
37,0,98.0,0.3639282368130955
37,0,53.0,0.0955078449539602
37,0,78.0,0.03673418208404808
37,0,0.0,0.5991217406758246
37,0,19.0,0.3972299927721106
37,0,5.0,0.2646934629122098
37,0,44.0,0.1413624471065758
37,0,76.0,0.2519451095442057
37,0,32.0,0.32406600045558503
37,0,1.0,0.40113394789567264
37,0,28.0,0.05709102270155744
37,0,88.0,0.17643612660437757
37,0,66.0,0.43815519088580324
37,0,27.0,0.05400960111863343
37,0,99.0,0.25539125701050464
37,0,89.0,0.11943516580221275
37,0,14.0,0.02251050773332186
37,0,56.0,0.04382286718174909
37,0,54.0,0.12878487038585054
37,0,18.0,0.2791594348183544
37,0,81.0,0.2345554257886766
37,0,97.0,0.44146929838521476
37,0,11.0,0.22316757052383096
37,1,51.0,0.38738269535006115
37,1,64.0,0.10890181515651434
37,1,98.0,0.21846409053136012
37,1,53.0,0.24097199123569557
37,1,78.0,0.1087299641976873
37,1,0.0,0.45365759439408926
37,1,19.0,0.2517658464903752
37,1,5.0,0.11922931663047442
37,1,44.0,0.004101699175159556
37,1,76.0,0.10648096326247031
37,1,32.0,0.17860185417384966
37,1,1.0,0.25566980161393726
37,1,28.0,0.20255516898329282
37,1,88.0,0.03097198032264222
37,1,66.0,0.2926910446040679
37,1,27.0,0.09145454516310195
37,1,99.0,0.10992711072876929
37,1,89.0,0.02602898047952261
37,1,14.0,0.12295363854841351
37,1,56.0,0.10164127909998627
37,1,54.0,0.2742490166675859
37,1,18.0,0.13369528853661905
37,1,81.0,0.08909127950694123
37,1,97.0,0.2960051521034794
37,1,11.0,0.07770342424209559
37,2,51.0,0.4222751805611434
37,2,64.0,0.1437943003675966
37,2,98.0,0.2533565757424424
37,2,53.0,0.2060795060246133
37,2,78.0,0.07383747898660503
37,2,0.0,0.4885500796051715
37,2,19.0,0.2866583317014575
37,2,5.0,0.15412180184155666
37,2,44.0,0.030790786035922703
37,2,76.0,0.14137344847355257
37,2,32.0,0.21349433938493192
37,2,1.0,0.2905622868250195
37,2,28.0,0.16766268377221055
37,2,88.0,0.06586446553372448
37,2,66.0,0.32758352981515015
37,2,27.0,0.05656205995201968
37,2,99.0,0.14481959593985155
37,2,89.0,0.008863504731559647
37,2,14.0,0.08806115333733125
37,2,56.0,0.06674879388890402
37,2,54.0,0.23935653145650365
37,2,18.0,0.1685877737477013
37,2,81.0,0.12398376471802348
37,2,97.0,0.3308976373145616
37,2,11.0,0.11259590945317784
37,3,51.0,0.429239716096953
37,3,64.0,0.1507588359034062
37,3,98.0,0.26032111127825197
37,3,53.0,0.19911497048880372
37,3,78.0,0.06687294345079545
37,3,0.0,0.49551461514098105
37,3,19.0,0.29362286723726705
37,3,5.0,0.16108633737736627
37,3,44.0,0.03775532157173229
37,3,76.0,0.14833798400936216
37,3,32.0,0.2204588749207415
37,3,1.0,0.2975268223608291
37,3,28.0,0.16069814823640097
37,3,88.0,0.07282900106953406
37,3,66.0,0.3345480653509597
37,3,27.0,0.0495975244162101
37,3,99.0,0.1517841314756611
37,3,89.0,0.015828040267369232
37,3,14.0,0.08109661780152166
37,3,56.0,0.059784258353094435
37,3,54.0,0.23239199592069407
37,3,18.0,0.1755523092835109
37,3,81.0,0.13094830025383308
37,3,97.0,0.33786217285037123
37,3,11.0,0.11956044498898742
38,0,69.0,0.27102800920634706
38,0,79.0,0.004448573652899641
38,0,33.0,0.08344746908555832
38,0,24.0,0.09450456717660652
38,0,90.0,0.3583025861693907
38,0,75.0,0.13168093205512443
38,0,26.0,0.19921637109212278
38,0,23.0,0.23568226497061978
38,0,87.0,0.0707080032439618
38,0,9.0,0.44733388472154295
38,0,85.0,0.47587354592936665
38,0,15.0,0.3053740987860214
38,0,84.0,0.37275502915546627
38,0,93.0,0.17347901920843675
38,0,10.0,0.012851858166179059
38,0,2.0,0.182405988459056
38,0,55.0,0.1011622325021867
38,0,47.0,0.207730354353794
38,0,22.0,0.3709934899872604
38,0,62.0,0.1341336313395864
38,0,20.0,0.019786788487659773
38,0,31.0,0.3933028378749039
38,0,96.0,0.05602135415656904
38,0,39.0,0.12090918049892742
38,0,65.0,0.08577401892715296
38,1,69.0,0.24097951043947924
38,1,79.0,0.02559992511396819
38,1,33.0,0.11349596785242616
38,1,24.0,0.06445606840973868
38,1,90.0,0.38835108493625853
38,1,75.0,0.16172943082199226
38,1,26.0,0.2292648698589906
38,1,23.0,0.20563376620375196
38,1,87.0,0.10075650201082964
38,1,9.0,0.4172853859546751
38,1,85.0,0.5059220446962345
38,1,15.0,0.27532560001915357
38,1,84.0,0.34270653038859844
38,1,93.0,0.20352751797530458
38,1,10.0,0.017196640600688776
38,1,2.0,0.15235748969218818
38,1,55.0,0.07111373373531886
38,1,47.0,0.17768185558692617
38,1,22.0,0.34094499122039257
38,1,62.0,0.10408513257271856
38,1,20.0,0.049835287254527606
38,1,31.0,0.4233513366417717
38,1,96.0,0.025972855389701205
38,1,39.0,0.09086068173205958
38,1,65.0,0.1158225176940208
38,2,69.0,0.24097951043947924
38,2,79.0,0.02559992511396819
38,2,33.0,0.11349596785242616
38,2,24.0,0.06445606840973868
38,2,90.0,0.38835108493625853
38,2,75.0,0.16172943082199226
38,2,26.0,0.2292648698589906
38,2,23.0,0.20563376620375196
38,2,87.0,0.10075650201082964
38,2,9.0,0.4172853859546751
38,2,85.0,0.5059220446962345
38,2,15.0,0.27532560001915357
38,2,84.0,0.34270653038859844
38,2,93.0,0.20352751797530458
38,2,10.0,0.017196640600688776
38,2,2.0,0.15235748969218818
38,2,55.0,0.07111373373531886
38,2,47.0,0.17768185558692617
38,2,22.0,0.34094499122039257
38,2,62.0,0.10408513257271856
38,2,20.0,0.049835287254527606
38,2,31.0,0.4233513366417717
38,2,96.0,0.025972855389701205
38,2,39.0,0.09086068173205958
38,2,65.0,0.1158225176940208
38,3,69.0,0.26792237259463886
38,3,79.0,0.0013429370411914172
38,3,33.0,0.08655310569726656
38,3,24.0,0.09139893056489828
38,3,90.0,0.3614082227810989
38,3,75.0,0.13478656866683267
38,3,26.0,0.202322007703831
38,3,23.0,0.23257662835891157
38,3,87.0,0.07381363985567004
38,3,9.0,0.44422824810983474
38,3,85.0,0.47897918254107485
38,3,15.0,0.3022684621743132
38,3,84.0,0.36964939254375806
38,3,93.0,0.17658465582014496
38,3,10.0,0.009746221554470835
38,3,2.0,0.1793003518473478
38,3,55.0,0.09805659589047847
38,3,47.0,0.2046247177420858
38,3,22.0,0.3678878533755522
38,3,62.0,0.13102799472787818
38,3,20.0,0.022892425099367994
38,3,31.0,0.3964084744866121
38,3,96.0,0.05291571754486082
38,3,39.0,0.11780354388721918
38,3,65.0,0.0888796555388612
0,0,1.0,0.48279999017892494
0,0,14.0,0.2697781004802457
0,0,99.0,0.3084828429113476
0,0,72.0,0.025190925109907277
0,1,1.0,0.27339536466089287
0,1,14.0,0.060373474962213625
0,1,99.0,0.09907821739331552
0,1,72.0,0.23459555062793935
0,2,1.0,0.34439375820782864
0,2,14.0,0.1313718685091494
0,2,99.0,0.17007661094025128
0,2,72.0,0.16359715708100359
0,3,1.0,0.4350712051215455
0,3,14.0,0.22204931542286627
0,3,99.0,0.26075405785396816
0,3,72.0,0.07291971016728671
1,0,94.0,0.20969391376242524
1,0,69.0,0.3249983851184616
1,0,56.0,0.4045967800946289
1,0,75.0,0.6070715601710879
1,1,94.0,0.14301094142685888
1,1,69.0,0.3916813574540279
1,1,56.0,0.4712797524301952
1,1,75.0,0.5403885878355215
1,2,94.0,0.1741501178345804
1,2,69.0,0.36054218104630636
1,2,56.0,0.4401405760224737
1,2,75.0,0.571527764243243
1,3,94.0,0.19042837148870745
1,3,69.0,0.34426392739217937
1,3,56.0,0.4238623223683467
1,3,75.0,0.5878060178973701
2,0,34.0,0.19313576950203104
2,0,40.0,0.17762313074976943
2,0,23.0,0.28090712154556285
2,0,12.0,0.07521506389858959
2,1,34.0,0.029274617884563064
2,1,40.0,0.013761979132301483
2,1,23.0,0.4447682731630308
2,1,12.0,0.08864608771887839
2,2,34.0,0.12227322814869328
2,2,40.0,0.1067605893964317
2,2,23.0,0.3517696628989006
2,2,12.0,0.004352522545251834
2,3,34.0,0.1533555559823121
2,3,40.0,0.13784291723005054
2,3,23.0,0.32068733506528174
2,3,12.0,0.03543485037887067
3,0,62.0,0.16980472798979815
3,0,16.0,0.1501286365813396
3,0,60.0,0.21495051606026155
3,0,24.0,0.016954392610773094
3,1,62.0,0.044806757836992755
3,1,16.0,0.0644828492454513
3,1,60.0,0.00033903023347064964
3,1,24.0,0.19765709321601782
3,2,62.0,0.0318509883917433
3,2,16.0,0.05152707980020185
3,2,60.0,0.013294799678720104
3,2,24.0,0.18470132377076837
3,3,62.0,0.15924231652207826
3,3,16.0,0.1395662251136197
3,3,60.0,0.20438810459254167
3,3,24.0,0.00639198114305321
4,0,8.0,0.5918244449732928
4,0,73.0,0.4563994606776402
4,0,85.0,0.3379512293902293
4,0,59.0,0.17025819124322827
4,1,8.0,0.6283899122075867
4,1,73.0,0.492964927911934
4,1,85.0,0.37451669662452314
4,1,59.0,0.20682365847752213
4,2,8.0,0.6079464413002424
4,2,73.0,0.4725214570045898
4,2,85.0,0.3540732257171789
4,2,59.0,0.18638018757017788
4,3,8.0,0.6054757781344025
4,3,73.0,0.4700507938387498
4,3,85.0,0.3516025625513389
4,3,59.0,0.18390952440433786
5,0,36.0,0.36090097116558956
5,0,47.0,0.3437713808964865
5,0,71.0,0.10802239371865308
5,0,33.0,0.2634619664527231
5,1,36.0,0.22847721326590645
5,1,47.0,0.21134762299680343
5,1,71.0,0.024401364181030033
5,1,33.0,0.13103820855303994
5,2,36.0,0.24269168115696008
5,2,47.0,0.22556209088785706
5,2,71.0,0.010186896289976405
5,2,33.0,0.14525267644409356
5,3,36.0,0.33878628579304915
5,3,47.0,0.32165669552394616
5,3,71.0,0.0859077083461127
5,3,33.0,0.24134728108018266
6,0,61.0,0.1267803189922218
6,0,78.0,0.10843865039193268
6,0,57.0,0.07787070567324028
6,0,37.0,0.28611071264858867
6,1,61.0,0.04461618527628536
6,1,78.0,0.19060278410786913
6,1,57.0,0.16003483938917673
6,1,37.0,0.3682748463645251
6,2,61.0,0.08146632948942252
6,2,78.0,0.15375263989473195
6,2,57.0,0.12318469517603957
6,2,37.0,0.3314247021513879
6,3,61.0,0.12310862382255329
6,3,78.0,0.11211034556160118
6,3,57.0,0.0815424008429088
6,3,37.0,0.28978240781825715
7,0,80.0,0.10493713513468475
7,0,13.0,0.023253208327346925
7,0,15.0,0.05754779884520764
7,0,38.0,0.1002939041595572
7,1,80.0,0.018448540656932973
7,1,13.0,0.14663888411896464
7,1,15.0,0.18093347463682535
7,1,38.0,0.023091771632060526
7,2,80.0,0.03813585612349983
7,2,13.0,0.09005448733853184
7,2,15.0,0.12434907785639256
7,2,38.0,0.033492625148372285
7,3,80.0,0.0820388195420844
7,3,13.0,0.04615152391994727
7,3,15.0,0.08044611443780798
7,3,38.0,0.07739558856695686
8,0,22.0,0.35616436579997146
8,0,92.0,0.15273397646982997
8,0,93.0,0.13575962000259975
8,0,66.0,0.09431287452640723
8,1,22.0,0.3058890851122231
8,1,92.0,0.20300925715757834
8,1,93.0,0.18603490069034812
8,1,66.0,0.04403759383865888
8,2,22.0,0.3321639508537854
8,2,92.0,0.17673439141601605
8,2,93.0,0.15976003494878582
8,2,66.0,0.07031245958022116
8,3,22.0,0.3445837375748545
8,3,92.0,0.16431460469494696
8,3,93.0,0.14734024822771674
8,3,66.0,0.08273224630129022
9,0,26.0,0.1691093015062472
9,0,29.0,0.17256138254696946
9,0,18.0,0.13048985720866701
9,0,88.0,0.3051802461267344
9,1,26.0,0.1654217710015462
9,1,29.0,0.16887385204226846
9,1,18.0,0.134177387713368
9,1,88.0,0.3088677766314354
9,2,26.0,0.16646133274456326
9,2,29.0,0.16991341378528552
9,2,18.0,0.13313782597035095
9,2,88.0,0.30782821488841833
9,3,26.0,0.16971961662124407
9,3,29.0,0.17317169766196633
9,3,18.0,0.12987954209367014
9,3,88.0,0.3045699310117375
10,0,5.0,0.4681864757181656
10,0,86.0,0.4265812291476086
10,0,25.0,0.49241895981439815
10,0,20.0,0.30515654451415075
10,1,5.0,0.44383872565443505
10,1,86.0,0.4022334790838781
10,1,25.0,0.4680712097506676
10,1,20.0,0.28080879445042023
10,2,5.0,0.4560762257579699
10,2,86.0,0.41447097918741294
10,2,25.0,0.4803087098542025
10,2,20.0,0.2930462945539551
10,3,5.0,0.4649898152760329
10,3,86.0,0.4233845687054759
10,3,25.0,0.48922229937226547
10,3,20.0,0.30195988407201807
11,0,49.0,0.23173197116596594
11,0,35.0,0.15028655698098248
11,0,65.0,0.025665120737028604
11,0,0.0,0.0253963107683281
11,1,49.0,0.24678215123825947
11,1,35.0,0.165336737053276
11,1,65.0,0.04071530080932213
11,1,0.0,0.04044649084062163
11,2,49.0,0.23661868398689886
11,2,35.0,0.15517326980191543
11,2,65.0,0.030551833557961525
11,2,0.0,0.03028302358926102
11,3,49.0,0.227729620775512
11,3,35.0,0.14628420659052854
11,3,65.0,0.02166277034657467
11,3,0.0,0.021393960377874166
12,0,83.0,0.14072465869993156
12,0,4.0,0.2628267693589118
12,0,64.0,0.2769715621299285
12,0,41.0,0.30639447002786346
12,1,83.0,0.3058138697028419
12,1,4.0,0.4279159803618221
12,1,64.0,0.44206077313283887
12,1,41.0,0.47148368103077376
12,2,83.0,0.28137724425374405
12,2,4.0,0.40347935491272424
12,2,64.0,0.417624147683741
12,2,41.0,0.4470470555816759
12,3,83.0,0.18859017211727072
12,3,4.0,0.31069228277625094
12,3,64.0,0.3248370755472677
12,3,41.0,0.3542599834452026
13,0,6.0,0.018274593057151067
13,0,9.0,0.18093215754578584
13,0,63.0,0.19190345810657233
13,0,45.0,0.03643426208195555
13,1,6.0,0.1665477115252189
13,1,9.0,0.03265903907771801
13,1,63.0,0.043630339638504476
13,1,45.0,0.1118388563861123
13,2,6.0,0.08787799543098532
13,2,9.0,0.11132875517195161
13,2,63.0,0.12230005573273807
13,2,45.0,0.0331691402918787
13,3,6.0,0.054838825048666655
13,3,9.0,0.14436792555427028
13,3,63.0,0.15533922611505674
13,3,45.0,0.000129969909560039
14,0,30.0,0.6400627387465543
14,0,53.0,0.32877343349105115
14,0,43.0,0.1368000874299959
14,0,76.0,0.2332603196584011
14,1,30.0,0.3529678930820279
14,1,53.0,0.6158682791555776
14,1,43.0,0.4238949330945223
14,1,76.0,0.05383452600612533
14,2,30.0,0.49155516994849846
14,2,53.0,0.4772810022891071
14,2,43.0,0.28530765622805176
14,2,76.0,0.08475275086034521
14,3,30.0,0.5495084929093028
14,3,53.0,0.4193276793283027
14,3,43.0,0.22735433326724744
14,3,76.0,0.14270607382114958
15,0,10.0,0.35751686776071767
15,0,2.0,0.43657266733691114
15,0,58.0,0.5944541049731057
15,0,70.0,0.08864531120391597
15,1,10.0,0.3402673291587445
15,1,2.0,0.419323128734938
15,1,58.0,0.5772045663711325
15,1,70.0,0.0713957726019428
15,2,10.0,0.34301448650695276
15,2,2.0,0.42207028608314623
15,2,58.0,0.5799517237193408
15,2,70.0,0.07414292995015107
15,3,10.0,0.3506217650418786
15,3,2.0,0.42967756461807205
15,3,58.0,0.5875590022542666
15,3,70.0,0.08175020848507683
16,0,89.0,0.09850153022652279
16,0,27.0,0.05365176695736204
16,0,11.0,0.47564427803960263
16,0,50.0,0.21193866640603332
16,1,89.0,0.17151844828433613
16,1,27.0,0.019365151100451283
16,1,11.0,0.4026273599817893
16,1,50.0,0.28495558446384667
16,2,89.0,0.15951311125458748
16,2,27.0,0.0073598140707026305
16,2,11.0,0.41463269701153793
16,2,50.0,0.272950247434098
16,3,89.0,0.11498763086976803
16,3,27.0,0.0371656663141168
16,3,11.0,0.45915817739635734
16,3,50.0,0.22842476704927855
17,0,79.0,0.1508355560191786
17,0,21.0,0.4345268785447808
17,0,96.0,0.1462438059032709
17,0,31.0,0.030896638332843753
17,1,79.0,0.26126618317861594
17,1,21.0,0.5449575057042181
17,1,96.0,0.03581317874383361
17,1,31.0,0.07953398882659354
17,2,79.0,0.2002257038050764
17,2,21.0,0.48391702633067857
17,2,96.0,0.09685365811737312
17,2,31.0,0.018493509453054034
17,3,79.0,0.18210744132990664
17,3,21.0,0.4657987638555088
17,3,96.0,0.11497192059254288
17,3,31.0,0.0003752469778842728
18,0,95.0,0.053228999550059934
18,0,55.0,0.24499127103223045
18,0,3.0,0.1134324116995589
18,0,97.0,0.04423473355038506
18,1,95.0,0.13742082719348506
18,1,55.0,0.05434144428868545
18,1,3.0,0.07721741504398609
18,1,97.0,0.14641509319315993
18,2,95.0,0.12510741225091435
18,2,55.0,0.06665485923125616
18,2,3.0,0.06490400010141538
18,2,97.0,0.13410167825058922
18,3,95.0,0.008595793923572119
18,3,55.0,0.20035806540574264
18,3,3.0,0.06879920607307108
18,3,97.0,0.000398472076102753
19,0,84.0,0.30616903404691304
19,0,77.0,0.5769115272088892
19,0,48.0,0.035256849041261085
19,0,46.0,0.6269130681835535
19,1,84.0,0.3858028778493313
19,1,77.0,0.49727768340647094
19,1,48.0,0.04437699476115717
19,1,46.0,0.5472792243811353
19,2,84.0,0.36311630296727154
19,2,77.0,0.5199642582885307
19,2,48.0,0.021690419879097422
19,2,46.0,0.569965799263195
19,3,84.0,0.3230672179996009
19,3,77.0,0.5600133432562013
19,3,48.0,0.0183586650885732
19,3,46.0,0.6100148842308657
20,0,82.0,0.5432428349086247
20,0,28.0,0.0130080602715964
20,0,19.0,0.45453774011044334
20,0,17.0,0.08700855996955426
20,1,82.0,0.6487800323252216
20,1,28.0,0.11854525768819335
20,1,19.0,0.5600749375270403
20,1,17.0,0.1925457573861512
20,2,82.0,0.5816162579191779
20,2,28.0,0.05138148328214967
20,2,19.0,0.4929111631209966
20,2,17.0,0.12538198298010753
20,3,82.0,0.5727517197625452
20,3,28.0,0.04251694512551693
20,3,19.0,0.48404662496436385
20,3,17.0,0.11651744482347479
21,0,90.0,0.16826221397457092
21,0,51.0,0.38277167396708495
21,0,42.0,0.03336439261630686
21,0,54.0,0.3569602662071286
21,1,90.0,0.06718162557903318
21,1,51.0,0.4838522623626227
21,1,42.0,0.06771619577923088
21,1,54.0,0.45804085460266636
21,2,90.0,0.12449811169633618
21,2,51.0,0.4265357762453197
