context,p,decision
38,1,"[-0.03039074438753317, 0.021720082697649704]"
38,2,"[-0.01628111306324436, 0.03755022768043924]"
38,3,"[np.float64(0.02340386438236272), np.float64(0.05030301089152058)]"
0,0,"[np.float64(0.19508976831079905), np.float64(-0.012697369539442952)]"
0,1,"[0.1845309257033058, -0.10899603373990148]"
0,2,"[0.18365026733939452, -0.10833731555724818]"
0,3,"[np.float64(0.19090665223694275), np.float64(-0.04274408694090088)]"
1,0,"[np.float64(-0.12335019538778622), np.float64(-0.24215838496498987)]"
1,1,"[-0.19540971002302918, -0.06779180441195101]"
1,2,"[-0.15719085322733034, -0.16908649327223813]"
1,3,"[np.float64(-0.12335019538778622), np.float64(-0.24215838496498987)]"
2,0,"[np.float64(-0.21433921106817405), np.float64(-0.012012213484293488)]"
2,1,"[-0.0567377324130012, 0.23522773265221855]"
2,2,"[-0.13913037454500785, 0.10309186304658027]"
2,3,"[np.float64(-0.18962027425003725), np.float64(0.028791893811756702)]"
3,0,"[np.float64(-0.06408780535153749), np.float64(-0.10939724429910688)]"
3,1,"[-0.08112211721315528, -0.02414501266824856]"
3,2,"[-0.07459842351326529, -0.06769951253830957]"
3,3,"[np.float64(-0.06945024633682162), np.float64(-0.08402154634906961)]"
4,0,"[np.float64(0.10588075526432894), np.float64(-0.19331588530120047)]"
4,1,"[0.04708184722608455, -0.3524765765057307]"
4,2,"[0.07264269930403207, -0.2658245665018172]"
4,3,"[0.04960195342240381, -0.31831009577806757]"
5,0,"[np.float64(-0.39573325854186076), np.float64(0.06736053701792871)]"
5,1,"[-0.532639518568231, 0.13768986989880552]"
5,2,"[-0.45434059003495864, 0.10512736941054099]"
5,3,"[np.float64(-0.4290424477977252), np.float64(0.0780546288413354)]"
6,0,"[np.float64(-0.11935393514044274), np.float64(-0.2601430530886726)]"
6,1,"[-0.21752762765764455, 0.1341871797009691]"
6,2,"[-0.2034118813955865, 0.06918267885806705]"
6,3,"[np.float64(-0.1461863287260198), np.float64(-0.12951225150956178)]"
7,0,"[np.float64(0.08371068459293779), np.float64(0.20124376522441445)]"
7,1,"[0.09674015059510929, 0.25451217983092705]"
7,2,"[0.08836440074950191, 0.2229636476260004]"
7,3,"[np.float64(0.08719324032209015), np.float64(0.21060217613101098)]"
8,0,"[np.float64(-0.22309560361683195), np.float64(-0.16743505014265472)]"
8,1,"[-0.191321660528792, -0.07390078968775202]"
8,2,"[-0.19695744009952187, -0.0979055001965276]"
8,3,"[np.float64(-0.213146356149155), np.float64(-0.14827889652715442)]"
9,0,"[np.float64(0.15314848127341604), np.float64(-0.3326675649647092)]"
9,1,"[0.07448311201935784, -0.3554766991143826]"
9,2,"[0.11705895779513338, -0.34035604750790927]"
9,3,"[np.float64(0.14454542812720453), np.float64(-0.3348104447652987)]"
10,0,"[np.float64(0.1361463549080937), np.float64(-0.21510675952203967)]"
10,1,"[0.12269148891999153, -0.05318098161022339]"
10,2,"[0.12274610229276622, -0.10170495825534465]"
10,3,"[np.float64(0.1360348451480197), np.float64(-0.20199682750305975)]"
11,0,"[np.float64(-0.43046550316310345), np.float64(0.26154101429412446)]"
11,1,"[-0.2955199553566721, 0.01336445092822186]"
11,2,"[-0.3326812485550021, 0.06328996445327878]"
11,3,"[np.float64(-0.4235603040051125), np.float64(0.2510731861719801)]"
12,0,"[np.float64(0.23745430617139246), np.float64(-0.23536797916001473)]"
12,1,"[0.17646564705403564, -0.12203891796669072]"
12,2,"[0.19830395445434962, -0.18114122774305427]"
12,3,"[np.float64(0.23764644940487675), np.float64(-0.22451355174886323)]"
13,0,"[np.float64(-0.21594044554812683), np.float64(-0.01654653922294866)]"
13,1,"[0.005048650348080115, 0.15800476464782653]"
13,2,"[-0.053727186859613536, 0.12311714478618302]"
13,3,"[np.float64(-0.1557568867376463), np.float64(0.04192385441736163)]"
14,0,"[np.float64(-0.16584754095406745), np.float64(0.04453166800378826)]"
14,1,"[-0.045624143384626545, 0.12092858888148399]"
14,2,"[-0.10361993288381362, 0.07584640499084164]"
14,3,"[np.float64(-0.14015989563730616), np.float64(0.0612034586641782)]"
15,0,"[np.float64(0.0026922931616852053), np.float64(-0.11644332109392336)]"
15,1,"[0.024476622599823472, 0.2646878066163732]"
15,2,"[0.018022551640333673, 0.2200343171144838]"
15,3,"[np.float64(0.0026922931616852053), np.float64(-0.11644332109392336)]"
16,0,"[np.float64(-0.05146543191274357), np.float64(-0.08514640695451152)]"
16,1,"[0.000921326793837822, -0.19442926895090312]"
16,2,"[-0.03240764667457674, -0.16025476220783313]"
16,3,"[np.float64(-0.042324733004283084), np.float64(-0.11410818590549113)]"
17,0,"[np.float64(-0.19421244993334263), np.float64(0.014248164446868883)]"
17,1,"[-0.044387857191510866, 0.02698862750436766]"
17,2,"[-0.08173759654684033, 0.043405117461352116]"
17,3,"[np.float64(-0.17425320928476806), np.float64(0.014096252610847432)]"
18,0,"[np.float64(-0.001772245448008962), np.float64(0.024824503546321937)]"
18,1,"[0.1297690381591465, -0.06075118049328779]"
18,2,"[0.04709812105246364, -0.017408305458830882]"
18,3,"[np.float64(0.0067240151043356094), np.float64(0.020058138490595373)]"
19,0,"[np.float64(-0.19664730604761907), np.float64(0.045781635872793075)]"
19,1,"[0.016855641060025187, 0.14738654148852814]"
19,2,"[-0.08282679074255625, 0.11302826885787545]"
19,3,"[np.float64(-0.15271105099109222), np.float64(0.07039571483524511)]"
20,0,"[np.float64(-0.2307039992282573), np.float64(-0.21295005088764013)]"
20,1,"[-0.23409386052980513, -0.09328682034539355]"
20,2,"[-0.23280241038296595, -0.16716627117947466]"
20,3,"[np.float64(-0.23101471886440733), np.float64(-0.19932179677277484)]"
21,0,"[np.float64(0.07597242031914031), np.float64(0.06324950844792707)]"
21,1,"[-0.120521695622873, -0.0714226417551684]"
21,2,"[-0.02853666951820065, -0.017493835080719902]"
21,3,"[np.float64(0.05658482231917965), np.float64(0.0636014949078621)]"
22,0,"[np.float64(0.07749985014856646), np.float64(0.0072165526766431315)]"
22,1,"[-0.14070158252953643, 0.04265325105666977]"
22,2,"[-0.03942176004215498, 0.01873872249714531]"
22,3,"[np.float64(0.056629488696003455), np.float64(0.009794005720399929)]"
23,0,"[np.float64(-0.1770426630684507), np.float64(-0.2690863717915567)]"
23,1,"[-0.14966321866198157, -0.2164504256656839]"
23,2,"[-0.16488008012540226, -0.2357448218275549]"
23,3,"[np.float64(-0.1715320587393568), np.float64(-0.258743957343322)]"
24,0,"[np.float64(0.19802510157804937), np.float64(-0.5200674369211433)]"
24,1,"[0.2513999041662168, -0.5582166668037378]"
24,2,"[0.23197223410662263, -0.5357939398215327]"
24,3,"[0.23197223410662263, -0.5357939398215327]"
25,0,"[np.float64(0.23442316163735338), np.float64(-0.12073128230814992)]"
25,1,"[0.302325727101217, -0.10142535773980589]"
25,2,"[0.3069082667278059, -0.1190333824982879]"
25,3,"[0.2865183460286907, -0.11871502383780827]"
26,0,"[np.float64(0.03226209716561204), np.float64(-0.0551768367941045)]"
26,1,"[-0.05252046798274951, -0.08836646858043576]"
26,2,"[-0.00019002658720215782, -0.035337652473497766]"
26,3,"[np.float64(0.023068359599333094), np.float64(-0.0428811842728538)]"
27,0,"[np.float64(0.011991245818683612), np.float64(-0.055038354440916)]"
27,1,"[0.15047193280237808, -0.16311084518687502]"
27,2,"[0.1047478397499077, -0.1732231794701736]"
27,3,"[np.float64(0.03618793737575874), np.float64(-0.12631175685971444)]"
28,0,"[np.float64(0.03688810863407689), np.float64(-0.07863607616544899)]"
28,1,"[0.10241802592578653, -0.08409314523564691]"
28,2,"[0.07907723597782743, -0.05566976234765767]"
28,3,"[0.06772897012225967, -0.05211468484170996]"
29,0,"[np.float64(0.0037606976804630543), np.float64(0.019728440146575307)]"
29,1,"[0.07377579506853146, 0.08922902263309629]"
29,2,"[np.float64(0.04541163045190559), np.float64(0.024660167772808092)]"
29,3,"[np.float64(0.031974707869061716), np.float64(0.02262020658645953)]"
30,0,"[np.float64(-0.17333271645708065), np.float64(0.008183047442816473)]"
30,1,"[-0.13256828976895693, 0.011156272209194532]"
30,2,"[-0.13256828976895693, 0.011156272209194532]"
30,3,"[np.float64(-0.1643156239677026), np.float64(0.01532297036152386)]"
31,0,"[np.float64(0.05106785013897101), np.float64(-0.1242778229525412)]"
31,1,"[0.06279435115040864, -0.17268020053602906]"
31,2,"[np.float64(0.022875305864902662), np.float64(-0.12205027571127525)]"
31,3,"[np.float64(0.04693057452793441), np.float64(-0.12772029463365095)]"
32,0,"[np.float64(0.06727000768034853), np.float64(-0.07313188053738211)]"
32,1,"[-0.0789613980169753, -0.180626215526049]"
32,2,"[-0.054867768027908104, -0.13732295229050787]"
32,3,"[-0.0251272756059557, -0.11139981373549987]"
33,0,"[np.float64(-0.17706603155306536), np.float64(0.06288485200044415)]"
33,1,"[-0.05665900734037718, 0.0053104694706722425]"
33,2,"[np.float64(-0.1352671238551319), np.float64(0.02346482031346285)]"
33,3,"[-0.07621595596568227, 0.00718188307150382]"
34,0,"[np.float64(-0.11899194565580248), np.float64(0.150728709139656)]"
34,1,"[-0.007378116393796048, -0.10329608278121644]"
34,2,"[-0.0819875292090392, 0.0011703006117131987]"
34,3,"[np.float64(-0.10730156883471131), np.float64(0.09951212496256186)]"
35,0,"[np.float64(-0.03540225505763587), np.float64(0.10264908668380697)]"
35,1,"[0.10571626512456946, 0.08354202726249782]"
35,2,"[0.055376779817995436, 0.10292655210444634]"
35,3,"[0.05060231556439918, 0.10353530839158644]"
36,0,"[np.float64(-0.10685043732046459), np.float64(-0.08681708197128993)]"
36,1,"[-0.09449277293764566, -0.05858758071898886]"
36,2,"[-0.09529803275794893, -0.05997500030081197]"
36,3,"[-0.08051642334996681, -0.07080723267618186]"
37,0,"[np.float64(0.05946110206420736), np.float64(0.09779972906846308)]"
37,1,"[-0.01662712855264484, 0.04736418656221174]"
37,2,"[np.float64(0.05896507595578575), np.float64(0.09658224056879003)]"
37,3,"[np.float64(0.05896507595578575), np.float64(0.09658224056879003)]"
38,0,"[np.float64(-0.03079120176090093), np.float64(0.18679326833743157)]"
38,1,"[-0.008340744021310248, 0.03391028858934524]"
38,2,"[-0.022466142550865043, 0.051155002772344055]"
38,3,"[-0.024800124515829684, 0.05844339112794607]"
0,0,"[np.float64(0.2109818905589283), np.float64(-0.18963536689173138)]"
0,1,"[0.03603214661861849, -0.25792049557746544]"
0,2,"[0.11163968163810417, -0.2224791722926617]"
0,3,"[np.float64(0.18294265206783322), np.float64(-0.20416109407337377)]"
1,0,"[np.float64(-0.04047568208830527), np.float64(0.10051725210955226)]"
1,1,"[-0.040084481448308465, -0.056250321839192895]"
1,2,"[-0.026276372863530306, -0.005064145290587643]"
1,3,"[-0.02688028859702966, 0.031707854390723544]"
2,0,"[np.float64(0.042270914504025994), np.float64(-0.0992419272840603)]"
2,1,"[-0.1307913229298186, -0.12212873218422456]"
2,2,"[-0.04482057252879751, -0.10864870439953316]"
2,3,"[np.float64(0.0074172619021386915), np.float64(-0.10490751133231506)]"
3,0,"[np.float64(0.035769813502439025), np.float64(-0.009793815631680832)]"
3,1,"[-0.006905414443920503, -0.06689096227051577]"
3,2,"[0.020990141723569153, -0.025394731101289026]"
3,3,"[0.01690697077509458, -0.028585855599876177]"
4,0,"[np.float64(-0.0981927102311174), np.float64(0.1342015283656596)]"
4,1,"[-0.22377459604691563, 0.05429579782288041]"
4,2,"[-0.1824928107701418, 0.07588489613053467]"
4,3,"[np.float64(-0.1270278702400442), np.float64(0.11250191680302271)]"
5,0,"[np.float64(-0.07939383693280402), np.float64(0.04050989513889959)]"
5,1,"[-0.09883772247943734, -0.05552444435567204]"
5,2,"[-0.0864135508819349, -0.01222577850663336]"
5,3,"[np.float64(-0.08636005560912102), np.float64(0.013779992584193518)]"
6,0,"[np.float64(-0.1257716971433838), np.float64(0.051303632463055804)]"
6,1,"[-0.07358536698731663, 0.07399477171341856]"
6,2,"[-0.10761720017992127, 0.06302720330092676]"
6,3,"[np.float64(-0.11538383074359033), np.float64(0.0589156476374077)]"
7,0,"[np.float64(-0.05253244387688594), np.float64(-0.13611481559606875)]"
7,1,"[0.12777674838438338, -0.0826028714560289]"
7,2,"[0.034424479067168376, -0.10936579228044685]"
7,3,"[np.float64(-0.003011390640628317), np.float64(-0.12271961461393922)]"
8,0,"[np.float64(0.18065615673804886), np.float64(0.123803366766054)]"
8,1,"[0.08346702075365306, 0.2595133515068447]"
8,2,"[0.12698668508962932, 0.19338505634128256]"
8,3,"[np.float64(0.18065615673804886), np.float64(0.123803366766054)]"
9,0,"[np.float64(-0.03850810529017984), np.float64(-0.1992222393627996)]"
9,1,"[-0.011812386728045757, -0.19882758447508064]"
9,2,"[-0.031204948297136353, -0.1980851235617896]"
9,3,"[np.float64(-0.03469483655955484), np.float64(-0.19763025625575475)]"
10,0,"[np.float64(-0.435301699100213), np.float64(-0.06352853721978438)]"
10,1,"[-0.3118946169740062, -0.04811103905749269]"
10,2,"[-0.3198110843996944, -0.04763602763734465]"
10,3,"[np.float64(-0.41714381050029237), np.float64(-0.0644179855393892)]"
11,0,"[np.float64(-0.04081201845461421), np.float64(-0.20124579836349804)]"
11,1,"[-0.11559296978568658, -0.021780622431588695]"
11,2,"[-0.07504087590924838, -0.11921217156428447]"
11,3,"[np.float64(-0.06217268190016379), np.float64(-0.15495153516469654)]"
12,0,"[np.float64(0.21530224827079966), np.float64(0.04508771889023341)]"
12,1,"[0.2714050563033351, -0.07205991176362714]"
12,2,"[0.22949169644782913, 0.0037623911295361356]"
12,3,"[0.23225882334066414, -0.004670682256295848]"
13,0,"[np.float64(0.34669326208918094), np.float64(0.27078915851165086)]"
13,1,"[0.3350276740664674, 0.1552643887450376]"
13,2,"[0.3359945820326725, 0.20687414665174558]"
13,3,"[np.float64(0.3379227955711547), np.float64(0.25367298974433306)]"
14,0,"[np.float64(-0.2823991758722053), np.float64(-0.27862683198822225)]"
14,1,"[-0.16823696051832332, -0.16853194543439465]"
14,2,"[-0.2487296879898466, -0.2214311330881872]"
14,3,"[np.float64(-0.2816615358787245), np.float64(-0.2678560574808504)]"
15,0,"[np.float64(0.2108099698262442), np.float64(-0.055819308355760024)]"
15,1,"[0.03489501502014528, 0.059679632760736845]"
15,2,"[0.10379916352731891, 0.016454490119709397]"
15,3,"[np.float64(0.1986447335303175), np.float64(-0.04738405045630785)]"
16,0,"[np.float64(-0.1574903699191445), np.float64(0.09626950014832514)]"
16,1,"[-0.12470129116670979, 0.04994702426613255]"
16,2,"[-0.14458571281795568, 0.07081739854320294]"
16,3,"[np.float64(-0.14948842162493428), np.float64(0.07809480307423922)]"
17,0,"[np.float64(-0.07824813692272536), np.float64(0.07289504271507075)]"
17,1,"[-0.18090521837514648, 0.0223298167022912]"
17,2,"[-0.16266087854891004, 0.04169094367037056]"
17,3,"[np.float64(-0.1053366645432811), np.float64(0.06468648742090474)]"
18,0,"[np.float64(0.1577545575463269), np.float64(-0.019769107404695965)]"
18,1,"[0.06377502824105828, 0.11510772584361603]"
18,2,"[0.1326384626258188, 0.05356615938293473]"
18,3,"[np.float64(0.1414176597958366), np.float64(0.028668959252548424)]"
19,0,"[np.float64(-0.024236357248273763), np.float64(-0.363191580332297)]"
19,1,"[0.2108734139830936, -0.34035128175554286]"
19,2,"[0.18602451590911187, -0.34886219964329807]"
19,3,"[0.16517494608083458, -0.3521049482040148]"
20,0,"[np.float64(0.15787449401904), np.float64(-0.47946655790210374)]"
20,1,"[0.01560290613918882, -0.4770828449176284]"
20,2,"[0.09000753790319321, -0.4728895329950664]"
20,3,"[np.float64(0.13270203919593332), np.float64(-0.47531366214545734)]"
21,0,"[np.float64(0.08472676698000449), np.float64(0.32368866090865744)]"
21,1,"[-0.11362941383699998, 0.11583493885281515]"
21,2,"[-0.013359682000355706, 0.21978283154029218]"
21,3,"[np.float64(0.048744939176447614), np.float64(0.2731503492437275)]"
22,0,"[np.float64(-0.07984105996112327), np.float64(-0.02925118284086406)]"
22,1,"[-0.004930469946478248, -0.06324290005942546]"
22,2,"[-0.0353623762005792, -0.05103837310442265]"
22,3,"[np.float64(-0.06433822918619059), np.float64(-0.03439557166129626)]"
23,0,"[np.float64(-0.13737120468590439), np.float64(0.17932788714607972)]"
23,1,"[0.08179305972351636, 0.04031654347998491]"
23,2,"[-0.019614850736538805, 0.10166092330896304]"
23,3,"[np.float64(-0.12596845812860222), np.float64(0.17917187199926835)]"
24,0,"[np.float64(-0.06460092382894034), np.float64(-0.05372828173850399)]"
24,1,"[-0.010181806667321885, 0.23914807502136276]"
24,2,"[-0.0425574960056862, 0.09036911085112323]"
24,3,"[np.float64(-0.04961448906496427), np.float64(0.03444582050275405)]"
25,0,"[np.float64(0.04711640148419483), np.float64(0.022663205472742892)]"
25,1,"[-0.05563749369173279, -0.03459160592827266]"
25,2,"[-0.03366147195083491, 0.02801714794209182]"
25,3,"[np.float64(-0.013298239715332116), np.float64(0.032128988176357606)]"
26,0,"[np.float64(0.002943053527730423), np.float64(-0.004488909093750035)]"
26,1,"[0.0384557769367289, -0.17605627246057953]"
26,2,"[0.03570372027179134, -0.17033890027506632]"
26,3,"[np.float64(0.012991658470099053), np.float64(-0.07885349883549736)]"
27,0,"[np.float64(-0.11688698930352617), np.float64(-0.09414461165234879)]"
27,1,"[-0.07776118986031948, -0.04925343272723306]"
27,2,"[-0.08682436462908005, -0.09361773330621687]"
27,3,"[np.float64(-0.09331873812238108), np.float64(-0.10267272634723802)]"
28,0,"[np.float64(0.09855658864524261), np.float64(-0.12540867735305342)]"
28,1,"[0.07226643545196325, 0.01155455777779374]"
28,2,"[0.09572559781462653, -0.09553294906291905]"
28,3,"[0.0925390715023849, -0.0878677578371504]"
29,0,"[np.float64(0.08542698210232552), np.float64(-0.20405142898969325)]"
29,1,"[0.049151429914013625, -0.09425918031929452]"
29,2,"[np.float64(0.0971758779779989), np.float64(-0.16551705384614246)]"
29,3,"[0.08912224069436259, -0.1063022365627333]"
30,0,"[np.float64(-0.05928415097388866), np.float64(-0.17417922988130813)]"
30,1,"[-0.0393681950319162, -0.02587176158822789]"
30,2,"[-0.04342632141169744, -0.03580085384310548]"
30,3,"[-0.0629564611291847, -0.10520861635805889]"
31,0,"[np.float64(-0.1415454448881219), np.float64(0.061838929118607056)]"
31,1,"[-0.11480557734993692, -0.05843915480078743]"
31,2,"[np.float64(-0.09894229921319418), np.float64(0.029699970555034625)]"
31,3,"[-0.06578932935819584, -0.0038906204445404505]"
32,0,"[np.float64(0.09797616959219886), np.float64(0.03947401150552074)]"
32,1,"[0.09879823783886676, -0.11358346548142163]"
32,2,"[0.09792199827455278, 0.03016133145837313]"
32,3,"[0.09836980678868604, 0.014469407225992579]"
33,0,"[np.float64(-0.1431654887949684), np.float64(-0.08113232948031464)]"
33,1,"[-0.021290937403439153, -0.0010528256774001296]"
33,2,"[np.float64(-0.1128823810041409), np.float64(-0.06440017987337561)]"
33,3,"[np.float64(-0.11739618367803371), np.float64(-0.06708539475321652)]"
34,0,"[np.float64(0.13942545747967822), np.float64(-0.06654963427237917)]"
34,1,"[0.04395773066969504, 0.20093698057220377]"
34,2,"[0.08028156287681618, 0.08833731740249792]"
34,3,"[0.08253381581671702, 0.05521838163079945]"
35,0,"[np.float64(-0.1768398077595468), np.float64(-0.11325788963791743)]"
35,1,"[-0.1319103074391385, -0.03920305693338567]"
35,2,"[-0.13004819644086746, -0.0451546855557304]"
35,3,"[np.float64(-0.16930548656446098), np.float64(-0.10982253553022012)]"
36,0,"[np.float64(-0.003463483974919891), np.float64(-0.05297166449906214)]"
36,1,"[-0.11486713820821526, 0.01579799882566444]"
36,2,"[-0.06465789683886933, -0.02061471363338998]"
36,3,"[np.float64(0.007947884064992236), np.float64(-0.06222503559071521)]"
37,0,"[np.float64(0.10209457149268603), np.float64(0.02842102999214364)]"
37,1,"[0.14731813927866874, 0.02072969554421379]"
37,2,"[0.14360568541302218, 0.017162820876535246]"
37,3,"[np.float64(0.0978750862714701), np.float64(0.03113504298893343)]"
38,0,"[np.float64(0.02242553360166586), np.float64(-0.07291075551640103)]"
38,1,"[0.014721493861764398, 0.009040137175365039]"
38,2,"[np.float64(0.023414443314188113), np.float64(-0.039225161764859406)]"
38,3,"[0.014065148094956237, -0.025188470653668863]"
0,0,"[np.float64(-0.043624865207922525), np.float64(0.05809433925739137)]"
0,1,"[0.1745889354352334, 0.06606511883512452]"
0,2,"[0.057726156376154185, 0.05387625933614871]"
0,3,"[np.float64(0.016207184902026082), np.float64(0.05432590041774325)]"
1,0,"[np.float64(0.09413843696180038), np.float64(0.22232604087970118)]"
1,1,"[0.08809738817796522, 0.11522430880763773]"
1,2,"[0.09887030263945516, 0.15707985824727314]"
1,3,"[np.float64(0.09317061842524701), np.float64(0.19932965824906582)]"
2,0,"[np.float64(0.0634284191971721), np.float64(0.39131388709015014)]"
2,1,"[-0.04830534891029039, 0.1966429070675956]"
2,2,"[-0.006260235436247333, 0.29749279704971626]"
2,3,"[np.float64(0.03901506078894617), np.float64(0.3470086467465106)]"
3,0,"[np.float64(0.05865379244258764), np.float64(0.14116644619699542)]"
3,1,"[-0.10358697966710656, -0.03386327207769506]"
3,2,"[-0.028548459666345172, 0.05760587842498055]"
3,3,"[np.float64(0.018144704807473655), np.float64(0.09499648901966158)]"
4,0,"[np.float64(0.14493573201210863), np.float64(-0.07081667217750914)]"
4,1,"[0.10464664604708707, 0.06657680266536344]"
4,2,"[0.12288103784925493, 0.02100226228349468]"
4,3,"[np.float64(0.1330200164174934), np.float64(-0.03214860872380293)]"
5,0,"[np.float64(-0.07004912120350915), np.float64(0.2869751093801368)]"
5,1,"[-0.10887802612051996, 0.021763214250045196]"
5,2,"[-0.08844960199877834, 0.12400956838749005]"
5,3,"[-0.08844960199877834, 0.12400956838749005]"
6,0,"[np.float64(0.11890467367656274), np.float64(0.009839515265025668)]"
6,1,"[0.2531326144309108, -0.05259654012102288]"
6,2,"[0.2177787118166271, -0.017883742263377994]"
6,3,"[np.float64(0.12696857156134206), np.float64(0.018610055993830636)]"
7,0,"[np.float64(-0.1265850925352197), np.float64(-0.007804590109951111)]"
7,1,"[-0.1650496727722141, -0.15532459418609]"
7,2,"[-0.14200795973429964, -0.09160716544133672]"
7,3,"[np.float64(-0.13550137004907123), np.float64(-0.03718169890401302)]"
8,0,"[np.float64(-0.03953848488976633), np.float64(-0.35911807957141845)]"
8,1,"[-0.01692696066031847, -0.07093953297454278]"
8,2,"[-0.031151718772592735, -0.1500959962713206]"
8,3,"[np.float64(-0.03657807235828649), np.float64(-0.28803957668377567)]"
9,0,"[np.float64(-0.05003775753187028), np.float64(0.0017666287247265766)]"
9,1,"[0.05140772986323265, -0.11699010535614376]"
9,2,"[-0.0016954914037661806, -0.07932806550836109]"
9,3,"[np.float64(-0.027596733549874422), np.float64(-0.050008487297512866)]"
10,0,"[np.float64(-0.2727396629876955), np.float64(-0.1137592094903458)]"
10,1,"[-0.3484232306841809, -0.10157105949209652]"
10,2,"[-0.3241900597602825, -0.11340902375185984]"
10,3,"[np.float64(-0.2727396629876955), np.float64(-0.1137592094903458)]"
11,0,"[np.float64(-0.3700249386275859), np.float64(0.1894313356231662)]"
11,1,"[-0.20668962881955072, 0.1565828603337969]"
11,2,"[-0.2885606406600101, 0.17759270938980157]"
11,3,"[np.float64(-0.33951409714997655), np.float64(0.182151813472495)]"
12,0,"[np.float64(-0.0751807705009174), np.float64(-0.3286104743324684)]"
12,1,"[-0.0959973436798025, -0.2876012168247396]"
12,2,"[-0.08911193064769875, -0.31035690837722396]"
12,3,"[np.float64(-0.08016236544695962), np.float64(-0.3170373830004283)]"
13,0,"[np.float64(-0.3040693836153403), np.float64(0.11020583937536882)]"
13,1,"[-0.2833614875336695, 0.13281447832782362]"
13,2,"[-0.29058725003350283, 0.11583416990805755]"
13,3,"[np.float64(-0.2975101718028263), np.float64(0.11377551791746356)]"
14,0,"[np.float64(0.06639174354098079), np.float64(0.05988441559179113)]"
14,1,"[0.05522696409255606, -0.07861000669309841]"
14,2,"[0.05562054671629278, -0.07025339056123919]"
14,3,"[np.float64(0.06465149557311815), np.float64(0.049839543799171576)]"
15,0,"[np.float64(-0.09826553135437982), np.float64(0.18350224004469495)]"
15,1,"[-0.013759903967387521, 0.11106947006762166]"
15,2,"[-0.059395038647246545, 0.13782220981524007]"
15,3,"[np.float64(-0.08638001500312137), np.float64(0.17165396715435874)]"
16,0,"[np.float64(-0.4217081723530789), np.float64(-0.11595922827785804)]"
16,1,"[-0.24909992291617727, -0.11774494793468918]"
16,2,"[-0.3287371790616769, -0.12232940499906164]"
16,3,"[np.float64(-0.39542617583999634), np.float64(-0.11658917109082226)]"
17,0,"[np.float64(0.01991004375339256), np.float64(0.08416528558392947)]"
17,1,"[0.10400268089996106, -0.017236193900318095]"
17,2,"[0.05569748811300477, 0.03653228004525004]"
17,3,"[np.float64(0.029011871839956918), np.float64(0.07049307335504928)]"
18,0,"[np.float64(0.002960782519983482), np.float64(-0.09620466887262069)]"
18,1,"[0.03696592761710611, 0.0706651664372852]"
18,2,"[0.022753672075397455, -0.010976576372496608]"
18,3,"[np.float64(0.002960782519983482), np.float64(-0.09620466887262069)]"
19,0,"[np.float64(-0.027193098813623653), np.float64(-0.05228039651985805)]"
19,1,"[-0.03689904649202878, -0.10254146816030912]"
19,2,"[-0.024979985973864714, -0.09437188942289432]"
19,3,"[np.float64(-0.02707320493456747), np.float64(-0.06263285808321395)]"
20,0,"[np.float64(-0.16899200767098085), np.float64(0.22567295965639755)]"
20,1,"[-0.1350191327868464, 0.11456339179208619]"
20,2,"[-0.1536141899314655, 0.16985796127408997]"
20,3,"[np.float64(-0.15893878038293266), np.float64(0.18928607490076488)]"
21,0,"[np.float64(-0.22462740783634086), np.float64(-0.20362405671648837)]"
21,1,"[-0.17090673331393352, 0.07653769306699473]"
21,2,"[-0.19998485569086882, -0.05439575766665997]"
21,3,"[np.float64(-0.22357556329549516), np.float64(-0.20174007480625633)]"
22,0,"[np.float64(-0.025588006824749127), np.float64(-0.05830629426958649)]"
22,1,"[-0.038735598558553824, -0.07702524972392454]"
22,2,"[-0.036312276407834354, -0.06445234778739813]"
22,3,"[np.float64(-0.026149691731969724), np.float64(-0.05958286642985752)]"
23,0,"[np.float64(-0.14150370335866577), np.float64(0.2300817713783247)]"
23,1,"[-0.10358950116054072, 0.060521274755610754]"
23,2,"[-0.12270741738044924, 0.14691082680435794]"
23,3,"[np.float64(-0.12801326625453116), np.float64(0.16983455820892773)]"
24,0,"[np.float64(-0.12970131576874513), np.float64(0.051029192819245325)]"
24,1,"[0.09270403414096368, 0.014691539449847552]"
24,2,"[-0.01845104411174993, 0.024298761237134384]"
24,3,"[-0.0074151854721554444, 0.02211164982307401]"
25,0,"[np.float64(-0.2283053519951404), np.float64(0.1105261753770358)]"
25,1,"[-0.18002861562817776, -0.017981453346532804]"
25,2,"[-0.20834288864979972, 0.12380069189251412]"
25,3,"[np.float64(-0.2206601105014862), np.float64(0.11390960625374974)]"
26,0,"[np.float64(-0.132782955925568), np.float64(0.13823620731743647)]"
26,1,"[-0.13543294883967982, -0.11141157627277992]"
26,2,"[np.float64(-0.12203907208713968), np.float64(0.1327849591016791)]"
26,3,"[np.float64(-0.12013700506285754), np.float64(0.1256375581096817)]"
27,0,"[np.float64(0.10368595543216741), np.float64(-0.1441397090916043)]"
27,1,"[0.09460439698310487, -0.08908464614652611]"
27,2,"[np.float64(0.08148540343586928), np.float64(-0.16016080257216242)]"
27,3,"[0.06786267684944113, -0.16029888536831888]"
28,0,"[np.float64(-0.13864363215929953), np.float64(-0.014790899110480833)]"
28,1,"[-0.2891814390052886, -0.007408963414734758]"
28,2,"[-0.24492020682898322, 0.018878323659637212]"
